grid_name,weekly_capacity,alpha,value_of_dynamic_optimization,relative_VDO,dynamic_active_product_set,myopic_active_product_set,active_set_changed,active_set_symmetric_difference,product_promotion_count_disagreement,product_week_timing_disagreement,dynamic_binding_weeks,myopic_binding_weeks,dynamic_supported_share,myopic_supported_share
unrestricted,8,2.24,5.691604681523813,0.002984734191317097,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,22,0,0,0.5,0.5
unrestricted,8,2.25,5.682229578098031,0.0029743931283551855,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,22,0,0,0.5,0.5
unrestricted,8,2.3,5.63772517093048,0.002924477461084924,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,22,0,0,0.5,0.5
unrestricted,8,2.35,5.604183332602361,0.0028810900625153104,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,20,0,0,0.5,0.5
unrestricted,8,2.4,5.571326590697026,0.0028388206076241083,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,20,0,0,0.5,0.5
unrestricted,8,2.45,23.819673053423685,0.012140585878024966,1600066510|3800000110|3800000120|3800000127|3800001611,1600066510|3800000110|3800000120|3800000127|3800001611,False,0,3,25,0,0,0.4,0.4
unrestricted,8,2.5,21.125545016129763,0.010653760274809477,1600066510|3800000110|3800000120|3800000127|3800001611,1600066510|3800000110|3800000120|3800000127|3800001611,False,0,3,25,0,0,0.4,0.4
unrestricted,8,2.55,24.275525259176902,0.012145276852574629,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,False,0,6,28,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,2.6,18.554574325085014,0.00916860508788672,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,False,0,6,28,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,2.65,20.086839503288274,0.009827571669861328,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,False,0,6,34,0,0,0.2857142857142857,0.2857142857142857
unrestricted,8,2.7,18.225895667474106,0.008807842399877553,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,8,40,1,4,0.25,0.25
unrestricted,8,2.75,16.34508295814203,0.007785409069980952,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,3,39,1,4,0.25,0.25
unrestricted,8,2.8,19.35296665541364,0.009103374303194328,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,3,39,1,4,0.375,0.25
unrestricted,8,2.85,20.471085460966606,0.009499946921737272,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,3,37,1,4,0.25,0.25
unrestricted,8,2.9,17.521354209329274,0.008007424200022555,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,2,36,1,4,0.25,0.25
unrestricted,8,2.95,15.740263274305107,0.007085695168207461,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,0.25,0.25
unrestricted,8,3.0,15.667126530918722,0.006948684420695602,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,0.25,0.25
unrestricted,8,3.05,15.597568535440132,0.006817223122747443,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,0.25,0.25
unrestricted,8,3.1,15.53631603093254,0.006693108917041557,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,0.25,0.25
unrestricted,8,3.15,15.475732522520502,0.006572786963062859,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,0.25,0.25
unrestricted,8,3.2,15.423974186211126,0.006459514500289955,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,0.25,0.25
