grid_name,weekly_capacity,alpha,policy,upc,product_name,value,promotion_count,total_depth,schedule_supported
unrestricted,1,2.5,dynamic,3800000120,3800000120,240.13351575930903,4,1.2,True
unrestricted,1,2.5,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.5,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.5,dynamic,1600066510,1600066510,336.1670789480209,4,1.2,False
unrestricted,1,2.5,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.5,dynamic,3800000110,3800000110,207.44928716977438,4,1.2,False
unrestricted,1,2.5,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.5,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.5,myopic,3800000120,3800000120,240.05123563051228,4,1.2,True
unrestricted,1,2.5,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.5,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.5,myopic,1600066510,1600066510,335.0516104189555,4,1.2,False
unrestricted,1,2.5,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.5,myopic,3800000110,3800000110,207.1772349230448,4,1.2,False
unrestricted,1,2.55,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.55,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.55,dynamic,3800000120,3800000120,244.31267019907622,4,1.2,True
unrestricted,1,2.55,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.55,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.55,dynamic,1600066510,1600066510,341.6545464116732,4,1.2,False
unrestricted,1,2.55,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.55,dynamic,3800000110,3800000110,212.2400984187126,4,1.2,False
unrestricted,1,2.55,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.55,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.55,myopic,3800000120,3800000120,244.18870301294328,4,1.2,True
unrestricted,1,2.55,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.55,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.55,myopic,1600066510,1600066510,340.56665307410555,4,1.2,False
unrestricted,1,2.55,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.55,myopic,3800000110,3800000110,211.99212060705815,4,1.2,False
unrestricted,1,2.6,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.6,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.6,dynamic,3800000120,3800000120,248.49182463884344,4,1.2,True
unrestricted,1,2.6,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.6,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.6,dynamic,1600066510,1600066510,347.1420138753255,4,1.2,False
unrestricted,1,2.6,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.6,dynamic,3800000110,3800000110,217.03090966765086,4,1.2,False
unrestricted,1,2.6,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.6,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.6,myopic,3800000120,3800000120,248.32617039537433,4,1.2,True
unrestricted,1,2.6,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.6,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.6,myopic,1600066510,1600066510,346.08169572925567,4,1.2,False
unrestricted,1,2.6,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.6,myopic,3800000110,3800000110,216.80700629107156,4,1.2,False
unrestricted,1,2.65,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.65,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.65,dynamic,3800000120,3800000120,252.67097907861063,4,1.2,True
unrestricted,1,2.65,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.65,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.65,dynamic,1600066510,1600066510,352.62948133897777,4,1.2,False
unrestricted,1,2.65,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.65,dynamic,3800000110,3800000110,221.8217209165891,4,1.2,False
unrestricted,1,2.65,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.65,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.65,myopic,3800000120,3800000120,252.4636377778054,4,1.2,True
unrestricted,1,2.65,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.65,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.65,myopic,1600066510,1600066510,351.59673838440574,4,1.2,False
unrestricted,1,2.65,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.65,myopic,3800000110,3800000110,221.6218919750849,4,1.2,False
unrestricted,1,2.7,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.7,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.7,dynamic,3800000120,3800000120,256.85013351837785,4,1.2,True
unrestricted,1,2.7,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.7,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.7,dynamic,1600066510,1600066510,358.1169488026301,4,1.2,False
unrestricted,1,2.7,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.7,dynamic,3800000110,3800000110,226.61253216552734,4,1.2,False
unrestricted,1,2.7,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.7,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.7,myopic,3800000120,3800000120,256.60110516023644,4,1.2,True
unrestricted,1,2.7,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.7,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.7,myopic,1600066510,1600066510,357.11178103955586,4,1.2,False
unrestricted,1,2.7,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.7,myopic,3800000110,3800000110,226.4367776590983,4,1.2,False
unrestricted,1,2.75,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.75,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.75,dynamic,3800000120,3800000120,261.029287958145,4,1.2,True
unrestricted,1,2.75,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.75,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.75,dynamic,1600066510,1600066510,363.6044162662824,4,1.2,False
unrestricted,1,2.75,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.75,dynamic,3800000110,3800000110,231.4033434144656,4,1.2,False
unrestricted,1,2.75,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.75,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.75,myopic,3800000120,3800000120,260.73857254266744,4,1.2,True
unrestricted,1,2.75,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.75,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.75,myopic,1600066510,1600066510,362.62682369470593,4,1.2,False
unrestricted,1,2.75,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.75,myopic,3800000110,3800000110,231.25166334311166,4,1.2,False
unrestricted,1,2.8,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.8,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.8,dynamic,3800000120,3800000120,265.2084423979122,4,1.2,True
unrestricted,1,2.8,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.8,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.8,dynamic,1600066510,1600066510,369.09188372993464,4,1.2,False
unrestricted,1,2.8,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.8,dynamic,3800000110,3800000110,236.19415466340382,4,1.2,False
unrestricted,1,2.8,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.8,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.8,myopic,3800000120,3800000120,264.87603992509844,4,1.2,True
unrestricted,1,2.8,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.8,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.8,myopic,1600066510,1600066510,368.141866349856,4,1.2,False
unrestricted,1,2.8,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.8,myopic,3800000110,3800000110,236.066549027125,4,1.2,False
unrestricted,1,2.85,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.85,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.85,dynamic,3800000120,3800000120,269.38759683767944,4,1.2,True
unrestricted,1,2.85,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.85,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.85,dynamic,1600066510,1600066510,374.57935119358694,4,1.2,False
unrestricted,1,2.85,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.85,dynamic,3800000110,3800000110,240.9849659123421,4,1.2,False
unrestricted,1,2.85,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.85,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.85,myopic,3800000120,3800000120,269.0135073075295,4,1.2,True
unrestricted,1,2.85,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.85,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.85,myopic,1600066510,1600066510,373.6569090050061,4,1.2,False
unrestricted,1,2.85,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.85,myopic,3800000110,3800000110,240.8814347111384,4,1.2,False
unrestricted,1,2.9,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.9,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.9,dynamic,3800000120,3800000120,273.5667512774466,4,1.2,True
unrestricted,1,2.9,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.9,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.9,dynamic,1600066510,1600066510,380.06681865723925,4,1.2,False
unrestricted,1,2.9,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.9,dynamic,3800000110,3800000110,245.7757771612803,4,1.2,False
unrestricted,1,2.9,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.9,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.9,myopic,3800000120,3800000120,273.15097468996055,4,1.2,True
unrestricted,1,2.9,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.9,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.9,myopic,1600066510,1600066510,379.1719516601562,4,1.2,False
unrestricted,1,2.9,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.9,myopic,3800000110,3800000110,245.69632039515176,4,1.2,False
unrestricted,1,2.95,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.95,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.95,dynamic,3800000120,3800000120,277.7459057172138,4,1.2,True
unrestricted,1,2.95,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.95,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.95,dynamic,1600066510,1600066510,385.55428612089156,4,1.2,False
unrestricted,1,2.95,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.95,dynamic,3800000110,3800000110,250.56658841021857,4,1.2,False
unrestricted,1,2.95,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,2.95,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,2.95,myopic,3800000120,3800000120,277.2884420723916,4,1.2,True
unrestricted,1,2.95,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,2.95,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,2.95,myopic,1600066510,1600066510,384.6869943153063,4,1.2,False
unrestricted,1,2.95,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,2.95,myopic,3800000110,3800000110,250.5112060791651,4,1.2,False
unrestricted,1,3.0,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.0,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.0,dynamic,3800000120,3800000120,281.92506015698103,4,1.2,True
unrestricted,1,3.0,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.0,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.0,dynamic,1600066510,1600066510,391.04175358454387,4,1.2,False
unrestricted,1,3.0,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.0,dynamic,3800000110,3800000110,255.35739965915678,4,1.2,False
unrestricted,1,3.0,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.0,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.0,myopic,3800000120,3800000120,281.4259094548226,4,1.2,True
unrestricted,1,3.0,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.0,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.0,myopic,1600066510,1600066510,390.2020369704564,4,1.2,False
unrestricted,1,3.0,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.0,myopic,3800000110,3800000110,255.3260917631785,4,1.2,False
unrestricted,1,3.05,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.05,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.05,dynamic,3800000120,3800000120,286.1042145967482,4,1.2,True
unrestricted,1,3.05,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.05,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.05,dynamic,1600066510,1600066510,396.5292210481961,4,1.2,False
unrestricted,1,3.05,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.05,dynamic,3800000110,3800000110,260.148210908095,4,1.2,False
unrestricted,1,3.05,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.05,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.05,myopic,3800000120,3800000120,285.5633768372536,4,1.2,True
unrestricted,1,3.05,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.05,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.05,myopic,1600066510,1600066510,395.7170796256065,4,1.2,False
unrestricted,1,3.05,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.05,myopic,3800000110,3800000110,260.14097744719186,4,1.2,False
unrestricted,1,3.1,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.1,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.1,dynamic,3800000120,3800000120,290.28336903651547,4,1.2,True
unrestricted,1,3.1,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.1,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.1,dynamic,1600066510,1600066510,402.01668851184843,4,1.2,False
unrestricted,1,3.1,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.1,dynamic,3800000110,3800000110,264.93902215703326,4,1.2,False
unrestricted,1,3.1,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.1,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.1,myopic,3800000120,3800000120,289.7008442196847,4,1.2,True
unrestricted,1,3.1,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.1,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.1,myopic,1600066510,1600066510,401.23212228075664,4,1.2,False
unrestricted,1,3.1,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.1,myopic,3800000110,3800000110,264.9558631312052,4,1.2,False
unrestricted,1,3.15,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.15,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.15,dynamic,3800000120,3800000120,294.4625234762826,4,1.2,True
unrestricted,1,3.15,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.15,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.15,dynamic,1600066510,1600066510,407.50415597550074,4,1.2,False
unrestricted,1,3.15,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.15,dynamic,3800000110,3800000110,269.72983340597153,4,1.2,False
unrestricted,1,3.15,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.15,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.15,myopic,3800000120,3800000120,293.8383116021157,4,1.2,True
unrestricted,1,3.15,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.15,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.15,myopic,1600066510,1600066510,406.7471649359067,4,1.2,False
unrestricted,1,3.15,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.15,myopic,3800000110,3800000110,269.77074881521855,4,1.2,False
unrestricted,1,3.2,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.2,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.2,dynamic,3800000120,3800000120,298.64167791604984,4,1.2,True
unrestricted,1,3.2,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.2,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.2,dynamic,1600066510,1600066510,412.99162343915305,4,1.2,False
unrestricted,1,3.2,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.2,dynamic,3800000110,3800000110,274.5206446549098,4,1.2,False
unrestricted,1,3.2,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,1,3.2,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,1,3.2,myopic,3800000120,3800000120,297.97577898454676,4,1.2,True
unrestricted,1,3.2,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,1,3.2,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,1,3.2,myopic,1600066510,1600066510,412.26220759105684,4,1.2,False
unrestricted,1,3.2,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,1,3.2,myopic,3800000110,3800000110,274.58563449923196,4,1.2,False
unrestricted,2,1.2,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.2,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.2,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.2,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.2,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.2,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.2,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.2,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.2,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.2,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.2,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.2,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.2,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.2,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.2,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.2,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.25,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.25,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.25,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.25,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.25,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.25,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.25,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.25,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.25,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.25,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.25,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.25,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.25,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.25,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.25,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.25,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.3,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.3,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.3,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.3,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.3,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.3,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.3,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.3,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.3,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.3,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.3,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.3,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.3,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.3,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.3,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.3,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.35,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.35,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.35,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.35,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.35,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.35,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.35,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.35,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.35,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.35,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.35,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.35,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.35,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.35,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.35,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.35,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
unrestricted,2,1.4,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.4,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.4,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.4,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.4,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.4,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.4,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.4,dynamic,3800000110,3800000110,109.59064659309385,1,0.3,False
unrestricted,2,1.4,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.4,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.4,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.4,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.4,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.4,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.4,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.4,myopic,3800000110,3800000110,101.24974987475075,4,1.2,False
unrestricted,2,1.45,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.45,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
unrestricted,2,1.45,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
unrestricted,2,1.45,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
unrestricted,2,1.45,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
unrestricted,2,1.45,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
unrestricted,2,1.45,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
unrestricted,2,1.45,dynamic,3800000110,3800000110,110.79541084623335,1,0.3,False
unrestricted,2,1.45,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
unrestricted,2,1.45,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
