grid_name,weekly_capacity,alpha,value_of_dynamic_optimization,relative_VDO,dynamic_active_product_set,myopic_active_product_set,active_set_changed,active_set_symmetric_difference,product_promotion_count_disagreement,product_week_timing_disagreement,dynamic_binding_weeks,myopic_binding_weeks,dynamic_supported_share,myopic_supported_share,decision_horizon,washout_horizon,evaluation_horizon
common_0_30_w6,3,3.1,0.7267538211717692,0.00023100530586554077,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,18,8,8,0.25,0.25,12,6,18
common_0_30_w6,3,3.15,0.7413825117328088,0.00023319866241676467,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,18,8,8,0.25,0.25,12,6,18
common_0_30_w6,3,3.2,0.7560112022933936,0.00023534676295229595,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,18,8,8,0.25,0.25,12,6,18
common_0_30_w6,8,1.2,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0,12,6,18
common_0_30_w6,8,1.25,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0,12,6,18
common_0_30_w6,8,1.3,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0,12,6,18
common_0_30_w6,8,1.35,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0,12,6,18
common_0_30_w6,8,1.4,10.056792989678797,0.003910274442464906,,3800000110,True,1,4,4,0,0,1.0,0.0,12,6,18
common_0_30_w6,8,1.45,5.241907305665336,0.002034345789264668,,3800000110,True,1,4,4,0,0,1.0,0.0,12,6,18
common_0_30_w6,8,1.5,0.830084649510809,0.00032154891259731483,3800000110,3800000110,False,0,2,6,0,0,0.0,0.0,12,6,18
common_0_30_w6,8,1.55,0.43005300492768583,0.0001662789927557878,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0,12,6,18
common_0_30_w6,8,1.6,0.3985132673060434,0.00015379790658326785,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0,12,6,18
common_0_30_w6,8,1.65,0.45174570342715015,0.00017401505911291519,3800000110|3800000120,3800000110|3800000120,False,0,1,13,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,1.7,0.4189558454031612,0.00016082702178251448,3800000110|3800000120,3800000110|3800000120,False,0,0,12,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,1.75,0.4102000720176875,0.0001569240967419111,3800000110|3800000120,3800000110|3800000120,False,0,0,10,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,1.8,0.4085814706954807,0.0001557689361346585,3800000110|3800000120,3800000110|3800000120,False,0,0,8,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,1.85,9.035061789240444,0.0034440754435838875,3800000110|3800000120,1600066510|3800000110|3800000120,True,1,4,12,0,0,0.5,0.3333333333333333,12,6,18
common_0_30_w6,8,1.9,3.4941637044412346,0.0013246003713367328,3800000110|3800000120,1600066510|3800000110|3800000120,True,1,4,12,0,0,0.5,0.3333333333333333,12,6,18
common_0_30_w6,8,1.95,0.6540269400748002,0.00024657585404828355,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,14,0,0,0.3333333333333333,0.3333333333333333,12,6,18
common_0_30_w6,8,2.0,0.6081603651118712,0.00022803386595564762,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,12,0,0,0.3333333333333333,0.3333333333333333,12,6,18
common_0_30_w6,8,2.05,0.5965750646673769,0.000222477228617817,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,10,0,0,0.3333333333333333,0.3333333333333333,12,6,18
common_0_30_w6,8,2.1,0.5954001874993082,0.00022084187782271932,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,10,0,0,0.3333333333333333,0.3333333333333333,12,6,18
common_0_30_w6,8,2.15,5.018135680762498,0.001854336987668356,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120|3800000127,True,1,4,12,0,0,0.3333333333333333,0.5,12,6,18
common_0_30_w6,8,2.2,2.1783247413709432,0.0007998106278315677,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120|3800000127,True,1,4,12,0,0,0.3333333333333333,0.5,12,6,18
common_0_30_w6,8,2.24,0.7015435036410054,0.0002562751754666795,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,16,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,2.25,0.6994511887305634,0.00025518664846559407,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,16,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,2.3,0.6991552939489338,0.00025347063619124974,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,14,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,2.35,0.7030043200720684,0.0002532694035086074,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,14,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,2.4,0.7123185765017297,0.0002550273617129397,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,12,0,0,0.5,0.5,12,6,18
common_0_30_w6,8,2.45,19.962105457153484,0.007151655787778178,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127|3800001611,True,1,4,16,0,0,0.5,0.4,12,6,18
common_0_30_w6,8,2.5,16.429866242098342,0.005842377341837923,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127|3800001611,True,1,4,16,0,0,0.5,0.4,12,6,18
common_0_30_w6,8,2.55,19.36787245925916,0.006851881480548598,1600066510|3800000110|3800000120|3800000127,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,2,8,20,0,0,0.5,0.3333333333333333,12,6,18
common_0_30_w6,8,2.6,11.822815674788217,0.004146035944683149,1600066510|3800000110|3800000120|3800000127,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,2,8,20,0,0,0.5,0.3333333333333333,12,6,18
common_0_30_w6,8,2.65,11.241041532046893,0.003914821255927107,1600066510|1600066590|3800000110|3800000120|3800000127,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,True,2,8,26,0,0,0.4,0.2857142857142857,12,6,18
common_0_30_w6,8,2.7,8.120008501695793,0.0028039650642188245,1600066510|1600066590|3800000110|3800000120|3800000127,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,3,12,30,0,4,0.4,0.25,12,6,18
common_0_30_w6,8,2.75,4.974474744883537,0.0017000517630928994,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,1,4,32,0,4,0.2857142857142857,0.25,12,6,18
common_0_30_w6,8,2.8,8.530457961089724,0.0028899905621254194,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,1,4,26,0,4,0.2857142857142857,0.25,12,6,18
common_0_30_w6,8,2.85,9.564347091284617,0.0032096050307415394,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,1,4,24,0,4,0.2857142857142857,0.25,12,6,18
common_0_30_w6,8,2.9,5.519559177564588,0.0018317995359199437,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,1,4,24,0,4,0.2857142857142857,0.25,12,6,18
common_0_30_w6,8,2.95,1.9968534521340189,0.0006554657421464231,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,1,27,0,4,0.25,0.25,12,6,18
common_0_30_w6,8,3.0,1.6982197456436552,0.0005514165053324908,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,26,0,4,0.25,0.25,12,6,18
common_0_30_w6,8,3.05,1.6787331615364565,0.0005392626206309478,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,26,0,4,0.25,0.25,12,6,18
common_0_30_w6,8,3.1,1.6678024948514576,0.0005300851830811114,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,24,0,4,0.25,0.25,12,6,18
common_0_30_w6,8,3.15,1.6670761487562231,0.0005243091797918198,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,22,1,4,0.25,0.25,12,6,18
common_0_30_w6,8,3.2,1.6786318159174698,0.0005224756081931463,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,22,1,4,0.25,0.25,12,6,18
