alpha,scenario_id,scenario_weight,policy,discounted_profit,promotion_count,mean_promotion_depth,first_promotion_week,discount_path
2.26,0,0.020000000000000004,dro,211.70928820685685,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,1,0.025000000000000005,myopic,209.55116318773022,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,1,0.025000000000000005,nominal_dynamic,211.50723410477843,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,1,0.025000000000000005,dro,211.21509747599723,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,2,0.028333333333333335,myopic,203.09596188508092,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,2,0.028333333333333335,nominal_dynamic,205.4707539399937,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,2,0.028333333333333335,dro,209.97557176769638,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,3,0.03166666666666667,myopic,213.04130463655238,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,3,0.03166666666666667,nominal_dynamic,213.89018411509386,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,3,0.03166666666666667,dro,210.8065259117623,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,4,0.034999999999999996,myopic,206.10938365184555,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,4,0.034999999999999996,nominal_dynamic,207.67974727558467,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,4,0.034999999999999996,dro,209.86167930682694,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,5,0.010000000000000002,myopic,212.81111706920782,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,5,0.010000000000000002,nominal_dynamic,214.38714088283456,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,5,0.010000000000000002,dro,211.44865474777882,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,6,0.020000000000000004,myopic,195.83609933509265,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,6,0.020000000000000004,nominal_dynamic,198.7614695758488,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,6,0.020000000000000004,dro,208.882288517112,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,7,0.025000000000000005,myopic,214.2303651545716,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,7,0.025000000000000005,nominal_dynamic,214.71965077930585,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,7,0.025000000000000005,dro,210.69711357040612,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,8,0.03666666666666666,myopic,221.43085838296696,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,8,0.03666666666666666,nominal_dynamic,221.369202312337,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,8,0.03666666666666666,dro,211.91671528091706,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,9,0.028333333333333335,myopic,213.31277749309913,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,9,0.028333333333333335,nominal_dynamic,215.0495076699843,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,9,0.028333333333333335,dro,211.73545677702532,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,10,0.025000000000000005,myopic,206.10389783289793,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,10,0.025000000000000005,nominal_dynamic,206.61194294640254,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,10,0.025000000000000005,dro,208.7097598635192,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,11,0.028333333333333335,myopic,213.30004153273887,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,11,0.028333333333333335,nominal_dynamic,213.58440180214325,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,11,0.028333333333333335,dro,210.2973879440312,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,12,0.018333333333333333,myopic,207.90602062024232,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,12,0.018333333333333333,nominal_dynamic,209.06496101447647,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,12,0.018333333333333333,dro,209.81489372933922,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,13,0.015000000000000001,myopic,209.33096789275905,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,13,0.015000000000000001,nominal_dynamic,212.1102092990537,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,13,0.015000000000000001,dro,212.08682027689895,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,14,0.01666666666666667,myopic,206.50606899570477,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,14,0.01666666666666667,nominal_dynamic,209.59765734641908,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,14,0.01666666666666667,dro,211.73545677702532,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,15,0.01666666666666667,myopic,207.9717884031857,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,15,0.01666666666666667,nominal_dynamic,209.27044566876086,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,15,0.01666666666666667,dro,210.08648271968747,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,16,0.04833333333333332,myopic,212.9394293171884,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,16,0.04833333333333332,nominal_dynamic,213.20949590112,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,16,0.04833333333333332,dro,210.16880098339618,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,17,0.03333333333333333,myopic,216.97670870653494,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,17,0.03333333333333333,nominal_dynamic,218.06338505802503,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,17,0.03333333333333333,dro,211.98065924021938,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,18,0.025000000000000005,myopic,215.26473558654033,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,18,0.025000000000000005,nominal_dynamic,216.28980998776134,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,18,0.025000000000000005,dro,211.54191285650472,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,19,0.043333333333333335,myopic,212.59738888735677,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,19,0.043333333333333335,nominal_dynamic,213.01046831696792,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,19,0.043333333333333335,dro,210.2166878494021,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,20,0.028333333333333335,myopic,201.1625598030846,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,20,0.028333333333333335,nominal_dynamic,203.74264264800988,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,20,0.028333333333333335,dro,209.82141197261765,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,21,0.015000000000000001,myopic,200.65921265786253,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,21,0.015000000000000001,nominal_dynamic,202.77236906092637,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,21,0.015000000000000001,dro,208.98482185152807,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,22,0.03333333333333333,myopic,205.50580926780898,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,22,0.03333333333333333,nominal_dynamic,207.1213091148532,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,22,0.03333333333333333,dro,209.68568888503793,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,23,0.018333333333333337,myopic,206.80230281274288,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,23,0.018333333333333337,nominal_dynamic,206.92564447823375,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,23,0.018333333333333337,dro,208.49565757685622,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,24,0.023333333333333334,myopic,198.649072665465,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,24,0.023333333333333334,nominal_dynamic,200.5071449677106,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,24,0.023333333333333334,dro,208.32843433369945,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,25,0.01666666666666667,myopic,218.2887566417187,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,25,0.01666666666666667,nominal_dynamic,219.57739358311522,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,25,0.01666666666666667,dro,212.6542989510479,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,26,0.03833333333333332,myopic,213.2144046539166,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,26,0.03833333333333332,nominal_dynamic,213.42996007741112,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,26,0.03833333333333332,dro,210.16880098339618,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,27,0.02666666666666667,myopic,208.30811908029432,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,27,0.02666666666666667,nominal_dynamic,210.0746216546928,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,27,0.02666666666666667,dro,210.69227230460004,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,28,0.030000000000000002,myopic,208.79924991713708,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,28,0.030000000000000002,nominal_dynamic,209.8295214719023,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,28,0.030000000000000002,dro,209.90486976450592,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,29,0.005000000000000001,myopic,192.43881912838862,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,29,0.005000000000000001,nominal_dynamic,194.72680066248512,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,29,0.005000000000000001,dro,207.3150301778372,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,30,0.020000000000000004,myopic,217.78417399289438,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,30,0.020000000000000004,nominal_dynamic,219.10973218454802,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,30,0.020000000000000004,dro,212.42212305512413,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,31,0.030000000000000002,myopic,201.94113000864175,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,31,0.030000000000000002,nominal_dynamic,203.79977753024735,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,31,0.030000000000000002,dro,209.20419587453975,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,32,0.025000000000000005,myopic,208.52537454084768,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,32,0.025000000000000005,nominal_dynamic,208.52711673051704,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,32,0.025000000000000005,dro,208.7942116830107,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,33,0.03833333333333332,myopic,213.28245218575051,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,33,0.03833333333333332,nominal_dynamic,213.42771684904855,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,33,0.03833333333333332,dro,210.14025212959865,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,34,0.023333333333333338,myopic,221.21633886447137,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,34,0.023333333333333338,nominal_dynamic,221.12474512486318,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,34,0.023333333333333338,dro,211.86481192134383,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,35,0.023333333333333334,myopic,204.0914953407795,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,35,0.023333333333333334,nominal_dynamic,205.38247048435153,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,35,0.023333333333333334,dro,209.04799430867553,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,36,0.02166666666666667,myopic,222.36383380538652,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,36,0.02166666666666667,nominal_dynamic,222.5643545540547,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,36,0.02166666666666667,dro,212.42364451631914,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,37,0.005000000000000001,myopic,205.0951755918394,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,37,0.005000000000000001,nominal_dynamic,206.58746809755215,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,37,0.005000000000000001,dro,209.58228179846984,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,38,0.020000000000000004,myopic,209.90690193199808,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,38,0.020000000000000004,nominal_dynamic,210.806470815826,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,38,0.020000000000000004,dro,210.08648271968747,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.26,39,0.028333333333333335,myopic,214.03044306195798,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.26,39,0.028333333333333335,nominal_dynamic,215.50218569531734,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.26,39,0.028333333333333335,dro,211.71064859076571,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.265,0,0.020000000000000004,myopic,221.06766875413524,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.265,0,0.020000000000000004,nominal_dynamic,221.00779685455288,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.265,0,0.020000000000000004,dro,211.82884093721765,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.265,1,0.025000000000000005,myopic,210.02422401222418,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.265,1,0.025000000000000005,nominal_dynamic,211.978822259675,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.265,1,0.025000000000000005,dro,211.33166024529606,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.265,2,0.028333333333333335,myopic,203.54238239397606,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.265,2,0.028333333333333335,nominal_dynamic,205.91631652001007,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.265,2,0.028333333333333335,dro,210.08463513773154,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.265,3,0.03166666666666667,myopic,213.5112152636723,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.265,3,0.03166666666666667,nominal_dynamic,214.35828855484806,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.265,3,0.03166666666666667,dro,210.92061673451943,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.265,4,0.034999999999999996,myopic,206.55447511456575,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.265,4,0.034999999999999996,nominal_dynamic,208.12352089561819,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.265,4,0.034999999999999996,dro,209.970053602782,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.265,5,0.010000000000000002,myopic,213.29802254992438,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.265,5,0.010000000000000002,nominal_dynamic,214.8718808995398,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.265,5,0.010000000000000002,dro,211.56663058920702,1,0.3,12.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.265,6,0.020000000000000004,myopic,196.24810726114205,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
