upc,train_units,train_rows,train_weeks,train_stores,train_promotion_rows,train_regular_rows,train_imputed_share,train_distinct_prices,train_log_price_sd,train_price_p10,train_price_p90,calibration_rows,calibration_weeks,calibration_stores,test_rows,test_weeks,test_stores,train_relative_price_range,adequate_train_weeks,adequate_calibration_weeks,adequate_test_weeks,adequate_store_coverage,adequate_distinct_prices,adequate_promotions,adequate_regular_rows,acceptable_imputation,adequate_price_range,eligible
1600066610,1145958,17431,214,86,2749,13236,0.01072801330962079,169,0.09457216841198747,2.9,3.41,6166.0,72.0,86.0,5935.0,72.0,85.0,0.17586206896551726,True,True,True,True,True,True,True,True,True,True
1600066510,1047983,17423,214,86,1884,14885,0.014291453825403203,140,0.09646812573804765,2.04,2.49,6166.0,72.0,86.0,5938.0,72.0,85.0,0.22058823529411775,True,True,True,True,True,True,True,True,True,True
3800000120,1019806,17431,214,86,2837,13185,0.00780219149790603,103,0.10840010993094758,1.9,2.29,6166.0,72.0,86.0,5938.0,72.0,85.0,0.20526315789473681,True,True,True,True,True,True,True,True,True,True
1600066590,833856,17431,214,86,2303,13892,0.012621192128965637,170,0.10808418029979058,2.79,3.55,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2724014336917562,True,True,True,True,True,True,True,True,True,True
3800000110,741516,17431,214,86,714,16378,0.017899145201078537,67,0.07958057156694605,1.49,1.79,6166.0,72.0,86.0,5938.0,72.0,85.0,0.20134228187919456,True,True,True,True,True,True,True,True,True,True
3800001520,721180,17431,214,86,2045,14041,0.008949572600539269,95,0.0843000884607462,3.05,3.69,6165.0,72.0,86.0,5938.0,72.0,85.0,0.20983606557377055,True,True,True,True,True,True,True,True,True,True
3800000127,703863,17431,214,86,2105,14379,0.008777465435144283,143,0.10155885182132317,2.41,2.79,6166.0,72.0,86.0,5938.0,72.0,85.0,0.15767634854771773,True,True,True,True,True,True,True,True,True,True
3800001611,655460,17431,214,86,1720,14885,0.008777465435144283,89,0.08593576982962027,2.49,3.1,6162.0,72.0,86.0,5938.0,72.0,85.0,0.2449799196787148,True,True,True,True,True,True,True,True,True,True
1600065850,638515,17431,214,86,2347,13805,0.011990132522517355,154,0.0985403488822132,2.73,3.45,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2637362637362639,True,True,True,True,True,True,True,True,True,True
3800001510,626879,17431,214,86,974,16042,0.01130170386093741,99,0.0677746937486534,2.5,2.95,6166.0,72.0,86.0,5936.0,72.0,85.0,0.18000000000000016,True,True,True,True,True,True,True,True,True,True
3800001720,607083,17431,214,86,2599,13688,0.009408525041592565,134,0.08541497905263398,2.95,3.66,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2406779661016949,True,True,True,True,True,True,True,True,True,True
1600066310,587465,17431,214,86,1981,14731,0.017784407090815215,139,0.10040232090832042,1.98,2.49,6158.0,72.0,86.0,5937.0,72.0,85.0,0.2575757575757578,True,True,True,True,True,True,True,True,True,True
3800000510,582702,17431,214,86,773,16539,0.007343239056852734,83,0.088456679909252,1.89,2.36,6166.0,72.0,86.0,5909.0,72.0,85.0,0.2486772486772486,True,True,True,True,True,True,True,True,True,True
3800001011,563211,17431,214,86,2261,14216,0.00866272732488096,113,0.0967949108087904,2.85,3.66,6166.0,72.0,86.0,5938.0,72.0,85.0,0.28421052631578947,True,True,True,True,True,True,True,True,True,True
1600067440,524883,17431,214,86,1959,14663,0.012391715908438988,166,0.10308330857546691,2.9,3.59,6162.0,72.0,86.0,5938.0,72.0,85.0,0.23793103448275854,True,True,True,True,True,True,True,True,True,True
4300010521,517661,17431,214,86,2517,13572,0.014858585279100453,101,0.09492403673658781,2.89,3.66,6166.0,72.0,86.0,5938.0,72.0,85.0,0.26643598615916964,True,True,True,True,True,True,True,True,True,True
1600068870,517444,17431,214,86,1989,14391,0.011818025357122367,173,0.10932497648123542,2.99,3.73,6166.0,72.0,86.0,5938.0,72.0,85.0,0.24749163879598646,True,True,True,True,True,True,True,True,True,True
3800000535,502090,17431,214,86,1532,15250,0.014227525672652171,138,0.09139073278428562,3.08,3.79,6166.0,72.0,86.0,5938.0,72.0,85.0,0.23051948051948057,True,True,True,True,True,True,True,True,True,True
3800000820,500127,17431,214,86,2325,14121,0.027594515518329414,127,0.09454276400175735,2.89,3.46,6166.0,72.0,86.0,5937.0,72.0,85.0,0.19723183391003452,True,True,True,True,True,True,True,True,True,True
3800001527,494396,17431,214,86,1395,15527,0.009810108427514199,154,0.07401166821744437,3.6,4.36,6166.0,72.0,86.0,5938.0,72.0,85.0,0.21111111111111125,True,True,True,True,True,True,True,True,True,True
3800000828,469261,17431,214,86,1613,15039,0.010441168033962481,102,0.06351283522459933,3.46,4.15,6166.0,72.0,86.0,5938.0,72.0,85.0,0.19942196531791923,True,True,True,True,True,True,True,True,True,True
1600066660,459970,17431,214,86,1981,14502,0.020308645516608343,127,0.08221752141787204,3.59,4.36,6166.0,72.0,86.0,5930.0,72.0,85.0,0.21448467966573825,True,True,True,True,True,True,True,True,True,True
3800003500,450645,17431,214,86,1890,14732,0.017727038035683554,83,0.07267928666732118,2.49,2.99,6166.0,72.0,86.0,5930.0,72.0,85.0,0.20080321285140568,True,True,True,True,True,True,True,True,True,True
1600066210,448108,17431,214,86,3113,13005,0.011588549136595721,123,0.09280308967066152,2.81,3.52,6166.0,72.0,86.0,5938.0,72.0,85.0,0.25266903914590744,True,True,True,True,True,True,True,True,True,True
1600068050,445296,17431,214,86,1420,15349,0.00808903677356434,142,0.12974529258334488,2.39,3.13,6166.0,72.0,86.0,4760.0,63.0,85.0,0.3096234309623429,True,True,True,True,True,True,True,True,True,True
1600066110,437442,17431,214,86,1955,14740,0.009465894096724227,118,0.09968170926743299,1.99,2.49,6166.0,72.0,86.0,5697.0,69.0,85.0,0.2512562814070354,True,True,True,True,True,True,True,True,True,True
3800001912,409345,17431,214,86,1315,15522,0.007515346222247719,91,0.08026108806410001,2.49,3.05,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2248995983935742,True,True,True,True,True,True,True,True,True,True
3800000810,407688,17367,214,86,1054,16106,0.07139978119421891,112,0.08720795322727244,2.29,2.75,6166.0,72.0,86.0,5937.0,72.0,85.0,0.20087336244541487,True,True,True,True,True,True,True,True,True,True
3828125049,406208,15047,181,86,3151,10730,0.011430850003322921,58,0.09385880882571547,1.2,1.49,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2416666666666667,True,True,True,True,True,True,True,True,True,True
1600062750,403702,17423,214,86,2369,14206,0.019284853354760947,158,0.0973104434116946,2.86,3.59,6166.0,72.0,86.0,5937.0,72.0,85.0,0.2552447552447552,True,True,True,True,True,True,True,True,True,True
3000006430,403560,17431,214,86,2870,13551,0.013539097011072228,148,0.12717429674604389,2.34,3.03,6166.0,72.0,86.0,5938.0,72.0,85.0,0.29487179487179493,True,True,True,True,True,True,True,True,True,True
4300012971,385739,16940,207,86,2367,13137,0.045454545454545456,108,0.08862932454920601,2.75,3.49,6166.0,72.0,86.0,5938.0,72.0,85.0,0.26909090909090927,True,True,True,True,True,True,True,True,True,True
1600066750,382590,17431,214,86,2176,14213,0.01967758591016006,165,0.0808852075996512,3.85,4.55,6154.0,72.0,86.0,5938.0,72.0,85.0,0.18181818181818166,True,True,True,True,True,True,True,True,True,True
3000006610,382220,17431,214,86,3678,12161,0.012735930239228959,188,0.15137812939231507,2.49,3.31,6166.0,72.0,86.0,5934.0,72.0,85.0,0.3293172690763051,True,True,True,True,True,True,True,True,True,True
3000006110,373735,17431,214,86,1731,14787,0.010785382364752452,99,0.11511287880488998,3.07,3.73,6162.0,72.0,86.0,5938.0,72.0,85.0,0.21498371335504896,True,True,True,True,True,True,True,True,True,True
1600067970,372720,17380,214,86,1558,15311,0.014556962025316455,124,0.08154108860997601,3.43,4.15,6152.0,72.0,86.0,5938.0,72.0,85.0,0.20991253644314867,True,True,True,True,True,True,True,True,True,True
3800001621,372480,17431,214,86,731,16342,0.008605358269749298,113,0.09408915532575905,3.4,4.36,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2823529411764707,True,True,True,True,True,True,True,True,True,True
3000006560,365145,17431,214,86,3008,13049,0.03734725489071195,200,0.15556503732211127,2.49,3.35,6166.0,72.0,86.0,5936.0,72.0,85.0,0.3453815261044175,True,True,True,True,True,True,True,True,True,True
1600065700,364783,17431,214,86,1916,14630,0.010211691813435833,123,0.09068902869335156,2.9,3.57,6162.0,72.0,86.0,5938.0,72.0,85.0,0.2310344827586206,True,True,True,True,True,True,True,True,True,True
4300012951,360237,16868,206,86,2294,13268,0.04950201565093668,107,0.08865875398876308,2.75,3.49,6166.0,72.0,86.0,5686.0,69.0,85.0,0.26909090909090927,True,True,True,True,True,True,True,True,True,True
3800004900,353430,17431,214,86,1585,15134,0.010555906144225805,141,0.09880753236964422,2.79,3.56,6162.0,72.0,86.0,5937.0,72.0,85.0,0.2759856630824373,True,True,True,True,True,True,True,True,True,True
3800002920,352667,17431,214,86,1877,14886,0.009006941655670932,118,0.09300665510828789,2.99,3.83,6166.0,72.0,86.0,5938.0,72.0,85.0,0.28093645484949836,True,True,True,True,True,True,True,True,True,True
4300011171,346876,15929,193,86,2383,12534,0.020151924163475422,107,0.10158837072028815,2.9,3.55,6166.0,72.0,86.0,5938.0,72.0,85.0,0.22413793103448265,True,True,True,True,True,True,True,True,True,True
3800001710,327230,17431,214,86,915,16309,0.025299753313062934,116,0.08841442919514246,2.3,2.89,6040.0,72.0,86.0,5839.0,72.0,85.0,0.25652173913043486,True,True,True,True,True,True,True,True,True,True
3800004510,321306,17431,214,86,2357,14224,0.02834031323504102,112,0.08722559543175638,2.79,3.49,6162.0,72.0,86.0,5938.0,72.0,85.0,0.2508960573476704,True,True,True,True,True,True,True,True,True,True
1600065890,317931,17431,214,86,1416,15511,0.010555906144225805,118,0.07293115896349477,3.99,4.69,6166.0,72.0,86.0,5938.0,72.0,85.0,0.17543859649122817,True,True,True,True,True,True,True,True,True,True
3800004920,317241,17424,214,86,930,16139,0.05130853994490358,188,0.10176438469284013,3.25,4.29,6162.0,72.0,86.0,5938.0,72.0,85.0,0.32000000000000006,True,True,True,True,True,True,True,True,True,True
3800001111,313472,17431,214,86,1432,15452,0.013539097011072228,99,0.08100841927627986,2.95,3.6560000000000037,6166.0,72.0,86.0,5935.0,72.0,85.0,0.2393220338983062,True,True,True,True,True,True,True,True,True,True
1600065960,312351,17431,214,86,1628,15416,0.06568756812575297,97,0.07251260569745481,2.57,3.05,6166.0,72.0,86.0,5938.0,72.0,85.0,0.1867704280155642,True,True,True,True,True,True,True,True,True,True
3828125041,311913,15047,181,86,3766,9937,0.01096564099155978,132,0.14677782799181296,1.99,2.72,6166.0,72.0,86.0,5938.0,72.0,85.0,0.3668341708542715,True,True,True,True,True,True,True,True,True,True
1600065720,310911,17431,214,86,1156,15965,0.03740462394584361,115,0.07992554792561503,3.69,4.46,6162.0,72.0,86.0,5938.0,72.0,85.0,0.20867208672086712,True,True,True,True,True,True,True,True,True,True
3828125033,307773,15117,182,86,4028,9953,0.012568631342197526,119,0.13756643727427137,2.24,3.14,6162.0,72.0,86.0,5938.0,72.0,85.0,0.4017857142857142,True,True,True,True,True,True,True,True,True,True
3000006500,304576,17431,214,86,3192,12857,0.020939705123056623,197,0.1539978069636438,2.49,3.35,6166.0,72.0,86.0,5936.0,72.0,85.0,0.3453815261044175,True,True,True,True,True,True,True,True,True,True
3828125045,298129,15047,181,86,3486,10360,0.009570013956270353,73,0.10595014683638386,1.49,1.89,6166.0,72.0,86.0,5938.0,72.0,85.0,0.268456375838926,True,True,True,True,True,True,True,True,True,True
3828125029,292210,15117,182,86,3245,10880,0.009988754382483298,90,0.10307701504120478,2.19,2.72,6166.0,72.0,86.0,5938.0,72.0,85.0,0.24200913242009148,True,True,True,True,True,True,True,True,True,True
3800010401,290804,16841,206,86,1100,15262,0.04471230924529422,94,0.08542488448592016,2.07,2.51,6166.0,72.0,86.0,5938.0,72.0,85.0,0.21256038647343,True,True,True,True,True,True,True,True,True,True
4300011313,280015,17431,214,86,1834,14777,0.008949572600539269,65,0.07559800226535207,2.15,2.56,6162.0,72.0,86.0,5938.0,72.0,85.0,0.19069767441860463,True,True,True,True,True,True,True,True,True,True
1600068260,277545,11265,133,86,1166,9779,0.010208610741233911,109,0.07685699499532912,3.05,3.65,6166.0,72.0,86.0,5938.0,72.0,85.0,0.19672131147540983,True,True,True,True,True,True,True,True,True,True
3800008020,274172,14067,173,86,1903,11634,0.04165778062131229,108,0.07271318804812346,3.2,3.75,6166.0,72.0,86.0,5938.0,72.0,85.0,0.171875,True,True,True,True,True,True,True,True,True,True
4300011240,273143,17431,214,86,2487,13687,0.02753714646319775,95,0.10120103591199157,2.69,3.56,6166.0,72.0,86.0,5938.0,72.0,85.0,0.3234200743494424,True,True,True,True,True,True,True,True,True,True
5200034847,269329,17345,213,86,4356,11593,0.013433266070913809,22,0.06447481113974783,0.66,0.76,6142.0,72.0,86.0,3780.0,68.0,77.0,0.15151515151515138,True,True,True,True,True,True,True,True,True,True
1600062760,259198,17408,214,86,1813,14930,0.06066176470588235,121,0.077143194332018,3.86,4.57,6158.0,72.0,86.0,5938.0,72.0,85.0,0.1839378238341971,True,True,True,True,True,True,True,True,True,True
4300010510,254192,17372,214,86,859,16311,0.07638728989177987,64,0.08059455204815028,2.09,2.61,6166.0,72.0,86.0,5938.0,72.0,85.0,0.24880382775119614,True,True,True,True,True,True,True,True,True,True
3800005332,246812,17423,214,86,993,15981,0.039028869884635255,96,0.09495576962142203,2.65,3.2,6166.0,72.0,86.0,5938.0,72.0,85.0,0.20754716981132093,True,True,True,True,True,True,True,True,True,True
4300011760,244092,17431,214,86,2609,13273,0.0758992599391888,89,0.08216259347838074,2.9,3.66,6166.0,72.0,86.0,5938.0,72.0,85.0,0.26206896551724146,True,True,True,True,True,True,True,True,True,True
1600068890,244048,17174,214,86,1274,15598,0.08309071852800745,116,0.06845020268976194,3.99,4.82,6100.0,72.0,86.0,5938.0,72.0,85.0,0.20802005012531333,True,True,True,True,True,True,True,True,True,True
3800001210,241741,17431,214,86,2045,14458,0.008146405828696001,105,0.08954320848147485,2.89,3.71,6166.0,72.0,86.0,5935.0,72.0,85.0,0.2837370242214532,True,True,True,True,True,True,True,True,True,True
3800000401,237269,17324,214,86,1666,14970,0.09847610251673979,99,0.08301145951297091,2.75,3.49,4195.0,72.0,84.0,1000.0,61.0,31.0,0.26909090909090927,True,True,True,True,True,True,True,True,True,True
3800010601,236336,16887,207,86,1034,15414,0.04417599336767928,86,0.05018017863473881,3.39,3.75,6166.0,72.0,86.0,4330.0,57.0,85.0,0.10619469026548667,True,True,True,True,True,True,True,True,True,True
3800003700,235947,17431,214,86,1317,15646,0.011990132522517355,100,0.09548187624525095,2.63,3.56,6166.0,72.0,86.0,5938.0,72.0,85.0,0.35361216730038025,True,True,True,True,True,True,True,True,True,True
1600067400,235242,17335,214,86,1021,16096,0.02468993366022498,117,0.08121335483472249,3.81,4.67,6071.0,72.0,86.0,5938.0,72.0,85.0,0.22572178477690286,True,True,True,True,True,True,True,True,True,True
3800008220,234963,14167,169,86,1711,11673,0.014046728312275006,121,0.07539636813560333,3.17,3.77,6166.0,72.0,86.0,5938.0,72.0,85.0,0.18927444794952675,True,True,True,True,True,True,True,True,True,True
4300011817,232431,17431,214,86,2837,13477,0.016292811657392003,98,0.09241680824591177,2.89,3.66,6166.0,72.0,86.0,5938.0,72.0,85.0,0.26643598615916964,True,True,True,True,True,True,True,True,True,True
4300011470,230644,17431,214,86,2199,14358,0.01904652630371178,89,0.05397836259262669,3.48,3.96,5720.0,70.0,86.0,5854.0,72.0,85.0,0.13793103448275867,True,True,True,True,True,True,True,True,True,True
4300011460,228104,16655,214,86,2770,12787,0.23734614229960974,105,0.07952718491061968,2.99,3.6,6166.0,72.0,86.0,5938.0,72.0,85.0,0.20401337792642127,True,True,True,True,True,True,True,True,True,True
3800001411,227661,17431,214,86,822,16338,0.009351155986460902,102,0.09303776007313001,2.37,2.99,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2616033755274263,True,True,True,True,True,True,True,True,True,True
3000006720,226697,17431,214,86,1043,16193,0.027594515518329414,95,0.04471354991679086,4.09,4.52,6166.0,72.0,86.0,5937.0,72.0,85.0,0.10513447432762835,True,True,True,True,True,True,True,True,True,True
3000006080,221942,17431,214,86,1848,14508,0.016637025988181973,101,0.11730287154238013,2.86,3.73,6166.0,72.0,86.0,5938.0,72.0,85.0,0.30419580419580416,True,True,True,True,True,True,True,True,True,True
4300011230,219652,17431,214,86,2404,13844,0.027938729849119385,95,0.10319556860480615,2.64,3.56,6166.0,72.0,86.0,5938.0,72.0,85.0,0.3484848484848484,True,True,True,True,True,True,True,True,True,True
3000001680,212393,17319,214,86,1058,15952,0.10104509498238928,73,0.059158251203200105,2.82,3.35,3030.0,71.0,80.0,794.0,72.0,30.0,0.1879432624113475,True,True,True,True,True,True,True,True,True,True
3800003510,192231,17333,214,86,932,16066,0.16240696936479548,102,0.09206869578399288,3.28,3.99,4229.0,72.0,81.0,5708.0,72.0,81.0,0.21646341463414642,True,True,True,True,True,True,True,True,True,True
1600068310,192086,17414,214,86,2179,14680,0.08533363960032159,96,0.07245140004610233,2.75,3.29,6162.0,72.0,86.0,3586.0,44.0,85.0,0.1963636363636363,True,True,True,True,True,True,True,True,True,True
3828125037,182588,15117,182,86,3984,9870,0.01488390553681286,98,0.1316205798283892,1.78,2.35,6166.0,72.0,86.0,5938.0,72.0,85.0,0.3202247191011236,True,True,True,True,True,True,True,True,True,True
1600068640,179275,17365,214,86,1403,15602,0.11799596890296574,100,0.07627830173302819,2.92,3.56,5686.0,72.0,85.0,5936.0,72.0,84.0,0.2191780821917808,True,True,True,True,True,True,True,True,True,True
3800000900,176139,17302,214,86,1180,15809,0.10397641891110854,101,0.1005919095058146,2.63,3.49,4390.0,72.0,82.0,3087.0,72.0,67.0,0.3269961977186313,True,True,True,True,True,True,True,True,True,True
3828125005,166743,17431,214,86,3121,13211,0.027479777408066088,50,0.04525995247106454,1.79,1.98,6166.0,72.0,86.0,5938.0,72.0,85.0,0.1061452513966481,True,True,True,True,True,True,True,True,True,True
4300011862,150709,15023,181,86,2358,11612,0.15695932902882248,103,0.07830428663494494,2.99,3.65,5854.0,72.0,86.0,4948.0,72.0,84.0,0.2207357859531771,True,True,True,True,True,True,True,True,True,True
3000006860,143630,17379,214,86,966,16074,0.16370332009897,75,0.0745847887905625,2.59,3.09,3851.0,72.0,73.0,1126.0,42.0,42.0,0.1930501930501931,True,True,True,True,True,True,True,True,True,True
1600066370,131839,9069,110,86,1046,7631,0.03958540081596648,101,0.08183151086618132,3.01,3.55,6124.0,72.0,86.0,5938.0,72.0,85.0,0.1794019933554818,True,True,True,True,True,True,True,True,True,True
1862702345,128527,15688,192,86,4091,10502,0.12009178990311066,47,0.06294702655116946,1.39,1.62,4861.0,60.0,84.0,5642.0,72.0,83.0,0.16546762589928066,True,True,True,True,True,True,True,True,True,True
3828125001,117415,17431,214,86,3170,13213,0.034249325913602205,50,0.04534505890270631,1.79,1.98,6166.0,72.0,86.0,5938.0,72.0,85.0,0.1061452513966481,True,True,True,True,True,True,True,True,True,True
3800002400,114094,14470,214,81,1410,12681,0.23538355217691775,96,0.10319392816114333,2.75,3.65,4990.0,72.0,84.0,5894.0,72.0,84.0,0.32727272727272716,True,True,True,True,True,True,True,True,True,True
3800001532,104761,8579,214,86,942,7302,0.06271127170998951,127,0.06042521592834129,4.25,5.03,6166.0,72.0,86.0,5910.0,72.0,85.0,0.18352941176470594,True,True,True,True,True,True,True,True,True,True
3000006700,90942,11756,139,86,1114,10415,0.06524328002722014,98,0.05271855729807236,4.08,4.512000000000007,6166.0,72.0,86.0,5938.0,72.0,85.0,0.10588235294117809,True,True,True,True,True,True,True,True,True,True
3000006150,62580,7091,109,86,1597,5083,0.21886898885911718,88,0.10772598890720865,2.65,3.05,5140.0,72.0,86.0,5868.0,72.0,83.0,0.15094339622641506,True,True,True,True,True,True,True,True,True,True
3000006410,50215,12704,194,77,1583,10733,0.23866498740554157,47,0.07634245382897421,1.65,2.05,4472.0,72.0,71.0,5620.0,72.0,84.0,0.24242424242424243,True,True,True,True,True,True,True,True,True,True
3800001500,29219,2354,214,16,40,2301,0.20773152081563295,22,0.04187438145997268,1.89,2.09,954.0,72.0,16.0,643.0,66.0,14.0,0.10582010582010581,True,True,True,True,True,True,True,True,True,True
3800000520,1045607,15465,194,86,2379,11916,0.06808923375363725,123,0.09812631732144375,2.2,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.22272727272727266,True,False,False,True,True,True,True,True,True,False
1780018270,472967,17431,214,86,3606,12505,0.008605358269749298,100,0.10220170792565386,2.42,2.93,5942.0,72.0,86.0,466.0,7.0,76.0,0.21074380165289264,True,True,False,True,True,True,True,True,True,False
1780018982,388945,17431,214,86,2426,13839,0.01738282370489358,138,0.14255650814511572,2.47,3.15,5844.0,71.0,86.0,1986.0,34.0,76.0,0.2753036437246963,True,True,False,True,True,True,True,True,True,False
1780019266,366378,17431,214,86,3387,12582,0.008203774883827663,93,0.1189113561358135,2.3,2.95,6114.0,72.0,86.0,884.0,15.0,84.0,0.28260869565217406,True,True,False,True,True,True,True,True,True,False
1600067030,333524,17431,214,86,1145,15952,0.073489759623659,102,0.07730921792579483,3.39,4.05,6055.0,72.0,86.0,1033.0,20.0,76.0,0.19469026548672552,True,True,False,True,True,True,True,True,True,False
1600068330,319495,17431,214,86,1024,16186,0.012908037404623946,96,0.07326387114248396,3.65,4.29,5150.0,60.0,86.0,0.0,0.0,0.0,0.1753424657534246,True,True,False,True,True,True,True,True,True,False
1600065910,318394,16779,205,86,1261,15222,0.04261278979676977,99,0.08169621542857707,2.97,3.69,5813.0,69.0,86.0,432.0,8.0,54.0,0.24242424242424243,True,True,False,True,True,True,True,True,True,False
3800002720,316118,17431,214,86,1139,15977,0.010269060868567494,112,0.11677035362696618,2.59,3.49,2471.0,38.0,86.0,5399.0,68.0,80.0,0.3474903474903477,True,False,True,True,True,True,True,True,True,False
3800005231,297545,17431,214,86,1373,15595,0.032872468590442315,69,0.07120004558213203,2.1,2.47,6154.0,72.0,86.0,2832.0,36.0,84.0,0.17619047619047623,True,True,False,True,True,True,True,True,True,False
1600064820,295803,12251,145,86,1156,10816,0.012243898457268794,114,0.07480393752653837,3.09,3.73,5313.0,63.0,86.0,216.0,4.0,54.0,0.2071197411003236,True,True,False,True,True,True,True,True,True,False
3800004511,282072,17431,214,86,748,16434,0.01187539441225403,101,0.0727521265582443,3.75,4.57,3594.0,47.0,86.0,0.0,0.0,0.0,0.2186666666666668,True,True,False,True,True,True,True,True,True,False
1780015011,276991,17431,214,86,3743,12370,0.011818025357122367,94,0.1100247217385338,2.42,2.95,6150.0,72.0,86.0,1684.0,32.0,85.0,0.21900826446280997,True,True,False,True,True,True,True,True,True,False
1600065990,272946,14846,178,86,1104,13349,0.0273474336521622,95,0.07573403521536935,3.35,4.05,5729.0,71.0,86.0,76.0,2.0,76.0,0.20895522388059695,True,True,False,True,True,True,True,True,True,False
1313000054,265602,17415,214,86,1793,14898,0.08900373241458513,83,0.0836794524592681,2.92,3.55,5294.0,63.0,86.0,54.0,1.0,54.0,0.2157534246575341,True,True,False,True,True,True,True,True,True,False
1600065980,260872,17431,214,86,1458,15559,0.01617807354712868,98,0.0821342075001415,2.58,3.15,1382.0,18.0,86.0,0.0,0.0,0.0,0.22093023255813948,True,False,False,True,True,True,True,True,True,False
5200034844,250693,13807,173,86,4023,8726,0.039400304193525026,26,0.08033022938612634,0.6,0.72,1675.0,21.0,84.0,3728.0,70.0,76.0,0.19999999999999996,True,False,True,True,True,True,True,True,True,False
1313000002,248999,17431,214,86,2020,14685,0.018013883311341863,71,0.09544524791429085,1.69,2.19,1226.0,15.0,86.0,0.0,0.0,0.0,0.29585798816568043,True,False,False,True,True,True,True,True,True,False
3800013400,239687,11756,139,86,2031,8941,0.017437904048996256,177,0.10253226669688098,2.89,3.46,5659.0,72.0,86.0,701.0,22.0,52.0,0.19723183391003452,True,True,False,True,True,True,True,True,True,False
3800000611,233118,10634,136,85,574,9756,0.023791611811171714,34,0.06173792341980728,2.04,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.22058823529411775,True,False,False,True,True,True,True,True,True,False
5200034940,226300,16203,201,86,4090,10945,0.08257730049990743,42,0.05690563474366803,1.36,1.61,114.0,9.0,17.0,0.0,0.0,0.0,0.18382352941176472,True,False,False,True,True,True,True,True,True,False
3800002910,226262,17423,214,86,602,16706,0.025196579234345404,75,0.08952882829836085,2.4,3.08,1716.0,23.0,86.0,0.0,0.0,0.0,0.28333333333333344,True,False,False,True,True,True,True,True,True,False
1780014986,215717,17393,214,86,2126,14406,0.10021272925889725,114,0.15534646873925145,2.12,2.99,4983.0,61.0,86.0,0.0,0.0,0.0,0.4103773584905661,True,True,False,True,True,True,True,True,True,False
1313000050,212731,17431,214,86,1395,15545,0.03574092134702542,98,0.07252986333751717,3.65,4.35,1282.0,16.0,86.0,0.0,0.0,0.0,0.1917808219178081,True,False,False,True,True,True,True,True,True,False
3800003802,204914,17350,213,86,1427,15468,0.054236311239193084,91,0.06983491545666985,2.74,3.25,278.0,6.0,78.0,0.0,0.0,0.0,0.1861313868613137,True,False,False,True,True,True,True,True,True,False
1600069270,202037,12031,143,86,2402,9128,0.023938159753968912,132,0.08481594731514547,4.29,5.05,2976.0,36.0,86.0,0.0,0.0,0.0,0.17715617715617715,True,False,False,True,True,True,True,True,True,False
3800013700,187133,7693,91,86,1194,6179,0.011308982191602755,81,0.06702726797966702,2.49,2.99,6150.0,72.0,86.0,834.0,14.0,76.0,0.20080321285140568,False,True,False,True,True,True,True,True,True,False
1780013217,181657,17102,214,86,2423,13973,0.2400888784937434,106,0.12243703497327493,2.49,3.24,2940.0,42.0,72.0,0.0,0.0,0.0,0.3012048192771084,True,True,False,True,True,True,True,True,True,False
3800004001,178898,16461,205,86,1094,15154,0.05023996112022356,77,0.08392913306037553,1.86,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.26344086021505375,True,False,False,True,True,True,True,True,True,False
1780010359,175669,17410,214,86,1887,14878,0.15066053991958644,124,0.1182925167199527,2.99,3.65,5542.0,70.0,86.0,98.0,2.0,76.0,0.2207357859531771,True,True,False,True,True,True,True,True,True,False
1600066970,173251,10298,135,84,282,9892,0.07593707516022528,26,0.05200951934701384,2.56,2.95,65.0,9.0,10.0,0.0,0.0,0.0,0.15234375,True,False,False,True,True,True,True,True,True,False
3800004120,170907,11641,152,85,588,10803,0.18211493857915986,49,0.0694440569664814,3.06,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.19281045751633985,True,False,False,True,True,True,True,True,True,False
3800000600,164546,6656,78,86,954,5243,0.022235576923076924,94,0.08525957542711435,2.39,3.05,6166.0,72.0,86.0,5938.0,72.0,85.0,0.2761506276150627,False,True,True,True,True,True,True,True,True,False
1600062370,164114,8625,110,86,1236,6931,0.12765217391304348,98,0.06993275990435141,2.25,2.57,4498.0,64.0,86.0,0.0,0.0,0.0,0.14222222222222225,True,True,False,True,True,True,True,True,True,False
3000006780,160493,17297,214,86,1307,15769,0.08619991906110887,79,0.07009411341182456,2.5,2.95,598.0,11.0,56.0,0.0,0.0,0.0,0.18000000000000016,True,False,False,True,True,True,True,True,True,False
1600062680,153440,5643,66,86,1020,4233,0.01063264221158958,121,0.11361812247067309,2.83,3.29,6166.0,72.0,86.0,5938.0,72.0,85.0,0.16254416961130747,False,True,True,True,True,True,True,True,True,False
1780018704,151884,10300,133,85,1075,8807,0.09213592233009708,21,0.08785638974303159,2.59,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1930501930501931,True,False,False,True,True,True,True,True,True,False
