week,dynamic_profit,myopic_profit,vdo_contribution,cumulative_vdo,decision_week,alpha,capacity,washout_horizon
3,142.08979498505101,142.2920084764302,-0.2022134913791831,8.436089772285243,True,3.0,2,12
4,155.4851409151812,276.2919329048201,-120.8067919896389,-112.37070221735365,True,3.0,2,12
5,348.8902675246178,217.25489939060117,131.63536813401663,19.264665916662977,True,3.0,2,12
6,201.18642861085777,186.9148079731056,14.271620637752164,33.53628655441514,True,3.0,2,12
7,196.10389643314224,334.56383879510327,-138.45994236196103,-104.92365580754588,True,3.0,2,12
8,329.0269426672933,201.43206298036804,127.59487968692528,22.671223879379397,True,3.0,2,12
9,180.44165260144447,169.90914119344592,10.532511407998555,33.20373528737795,True,3.0,2,12
10,178.37154432104668,307.9631285712256,-129.5915842501789,-96.38784896280094,True,3.0,2,12
11,305.92180548424585,191.50961762017712,114.41218786406873,18.024338901267782,True,3.0,2,12
12,187.7207828082505,175.0549162436173,12.665866564633205,30.690205465900988,True,3.0,2,12
13,142.91556444451285,140.85245866510917,2.063105779403685,32.75331124530467,False,3.0,2,12
14,143.58153434971678,142.97456039456767,0.6069739551491011,33.360285200453774,False,3.0,2,12
15,141.48973732415755,141.26861202695764,0.22112529719990448,33.58141049765368,False,3.0,2,12
16,138.93197360057562,138.82339395438345,0.10857964619216887,33.68999014384585,False,3.0,2,12
17,124.83545471913513,124.78542575923747,0.05002895989765932,33.740019103743506,False,3.0,2,12
18,112.08986198234095,112.06874573821248,0.021116244128464245,33.76113534787197,False,3.0,2,12
19,110.98660732329151,110.99308082344817,-0.006473500156658929,33.75466184771531,False,3.0,2,12
20,108.13024468494058,108.14236889401529,-0.012124209074713121,33.7425376386406,False,3.0,2,12
21,123.90364036137737,123.9187803139465,-0.015139952569128923,33.72739768607147,False,3.0,2,12
22,129.9129575230845,129.93031143274638,-0.01735390966189243,33.71004377640958,False,3.0,2,12
23,132.90129984321598,132.91922775201508,-0.017927908799094894,33.69211586761048,False,3.0,2,12
24,134.3377821869949,134.35546195998805,-0.017679772993147935,33.674436094617334,False,3.0,2,12
1,323.4020419913267,365.213096915312,-41.811054923985296,-41.811054923985296,True,3.05,2,12
2,281.35642316433166,230.46347707047258,50.89294609385908,9.081891169873785,True,3.05,2,12
3,145.1747017743112,145.37691523865738,-0.2022134643461868,8.879677705527598,True,3.05,2,12
4,157.30423733387084,282.4670625509644,-125.16282521709354,-116.28314751156594,True,3.05,2,12
5,356.6632075818274,222.42538387982702,134.23782370200038,17.95467619043444,True,3.05,2,12
6,207.00250726674133,191.0880772316765,15.91443003506484,33.86910622549928,True,3.05,2,12
7,199.41322265534131,342.10628169444306,-142.69305903910174,-108.82395281360246,True,3.05,2,12
8,336.46379849618364,205.9997254578245,130.46407303835915,21.640120224756686,True,3.05,2,12
9,185.60404319435523,173.75145245413736,11.852590740217863,33.49271096497455,True,3.05,2,12
10,181.2931583687521,314.9017945611734,-133.6086361924213,-100.11592522744675,True,3.05,2,12
11,312.7159540450517,195.8486762165944,116.8672778284573,16.751352601010552,True,3.05,2,12
12,193.36963183543563,179.14654317623925,14.223088659196378,30.97444126020693,True,3.05,2,12
13,142.91556444451285,140.85245866510917,2.063105779403685,33.037547039610615,False,3.05,2,12
14,143.58153434971678,142.97456039456767,0.6069739551491011,33.644520994759716,False,3.05,2,12
15,141.48973732415755,141.26861202695764,0.22112529719990448,33.86564629195962,False,3.05,2,12
16,138.93197360057562,138.82339395438345,0.10857964619216887,33.97422593815179,False,3.05,2,12
17,124.83545471913513,124.78542575923747,0.05002895989765932,34.02425489804945,False,3.05,2,12
18,112.08986198234095,112.06874573821248,0.021116244128464245,34.04537114217791,False,3.05,2,12
19,110.98660732329151,110.99308082344817,-0.006473500156658929,34.038897642021254,False,3.05,2,12
20,108.13024468494058,108.14236889401529,-0.012124209074713121,34.02677343294654,False,3.05,2,12
21,123.90364036137737,123.9187803139465,-0.015139952569128923,34.01163348037741,False,3.05,2,12
22,129.9129575230845,129.93031143274638,-0.01735390966189243,33.99427957071552,False,3.05,2,12
23,132.90129984321598,132.91922775201508,-0.017927908799094894,33.976351661916425,False,3.05,2,12
24,134.3377821869949,134.35546195998805,-0.017679772993147935,33.95867188892328,False,3.05,2,12
1,249.4473696198209,373.0875327677794,-123.6401631479585,-123.6401631479585,True,3.1,2,12
2,367.42872343441275,236.07024015383573,131.35848328057702,7.718320132618516,True,3.1,2,12
3,148.85063274857973,148.46182200088455,0.38881074769517454,8.10713088031369,True,3.1,2,12
4,182.11703591405416,288.6421921971087,-106.52515628305457,-98.41802540274088,True,3.1,2,12
5,362.36677970274735,227.59586836905297,134.7709113336944,36.352885930953505,True,3.1,2,12
6,195.69185608735273,195.2613464902474,0.43050959710532766,36.78339552805883,True,3.1,2,12
7,215.11683751978833,349.64872459378296,-134.53188707399462,-97.74849154593579,True,3.1,2,12
8,345.0834285181087,210.56738793528095,134.51604058282774,36.76754903689195,True,3.1,2,12
9,177.9247689115296,177.5937637148288,0.33100519670080075,37.09855423359275,True,3.1,2,12
10,182.15477583258206,321.8404605511213,-139.68568471853922,-102.58713048494647,True,3.1,2,12
11,319.9798558035206,200.1877348130117,119.79212099050889,17.20499050556242,True,3.1,2,12
12,199.48153084215585,183.23817010886128,16.243360733294566,33.448351238856986,True,3.1,2,12
13,142.8307675209348,140.85245866510917,1.9783088558256452,35.42666009468263,False,3.1,2,12
14,143.4853759965281,142.97456039456767,0.5108156019604166,35.93747569664305,False,3.1,2,12
15,141.4028562682278,141.26861202695764,0.134244241270153,36.0717199379132,False,3.1,2,12
16,138.83740931705353,138.82339395438345,0.014015362670079412,36.08573530058328,False,3.1,2,12
17,124.73659425033242,124.78542575923747,-0.048831508905053056,36.03690379167823,False,3.1,2,12
18,111.99272276136192,112.06874573821248,-0.07602297685056669,35.96088081482766,False,3.1,2,12
19,110.8999750087226,110.99308082344817,-0.09310581472556123,35.8677750001021,False,3.1,2,12
20,108.05328346342955,108.14236889401529,-0.08908543058574026,35.77868956951636,False,3.1,2,12
21,123.82945795976508,123.9187803139465,-0.08932235418141943,35.68936721533494,False,3.1,2,12
22,129.82953439436687,129.93031143274638,-0.1007770383795048,35.588590176955435,False,3.1,2,12
23,132.8271057704011,132.91922775201508,-0.09212198161398533,35.49646819534145,False,3.1,2,12
24,134.2700645011609,134.35546195998805,-0.08539745882714556,35.411070736514304,False,3.1,2,12
1,255.44725811830804,380.9619686202467,-125.51471050193865,-125.51471050193865,True,3.15,2,12
2,375.35166897943554,241.6770032371989,133.67466574223664,8.15995524029799,True,3.15,2,12
3,151.93553953783984,151.5467287631117,0.3888107747281424,8.548766015026132,True,3.15,2,12
4,186.3100603047354,294.81732184325296,-108.50726153851755,-99.95849552349142,True,3.15,2,12
5,370.12353146344634,232.7663528582788,137.35717860516755,37.398683081676126,True,3.15,2,12
6,199.8651253797873,199.4346157488183,0.43050963096899864,37.829192712645124,True,3.15,2,12
7,219.90886196009234,357.1911674931228,-137.28230553303047,-99.45311282038534,True,3.15,2,12
8,352.51759156324886,215.13505041273743,137.38254115051143,37.929428330126086,True,3.15,2,12
9,181.7670802013574,181.43607497552026,0.33100522583714564,38.26043355596323,True,3.15,2,12
10,186.65223853344173,328.779126541069,-142.12688800762726,-103.86645445166403,True,3.15,2,12
11,326.7733450892565,204.52679340942896,122.24655167982755,18.38009722816352,True,3.15,2,12
12,205.16683866194336,187.32979704148326,17.8370416204601,36.21713884862362,True,3.15,2,12
13,142.8307675209348,140.85245866510917,1.9783088558256452,38.195447704449265,False,3.15,2,12
14,143.4853759965281,142.97456039456767,0.5108156019604166,38.70626330640968,False,3.15,2,12
15,141.4028562682278,141.26861202695764,0.134244241270153,38.840507547679834,False,3.15,2,12
16,138.83740931705353,138.82339395438345,0.014015362670079412,38.854522910349914,False,3.15,2,12
17,124.73659425033242,124.78542575923747,-0.048831508905053056,38.80569140144486,False,3.15,2,12
18,111.99272276136192,112.06874573821248,-0.07602297685056669,38.729668424594294,False,3.15,2,12
19,110.8999750087226,110.99308082344817,-0.09310581472556123,38.63656260986873,False,3.15,2,12
20,108.05328346342955,108.14236889401529,-0.08908543058574026,38.54747717928299,False,3.15,2,12
21,123.82945795976508,123.9187803139465,-0.08932235418141943,38.45815482510157,False,3.15,2,12
22,129.82953439436687,129.93031143274638,-0.1007770383795048,38.35737778672207,False,3.15,2,12
23,132.8271057704011,132.91922775201508,-0.09212198161398533,38.26525580510808,False,3.15,2,12
24,134.2700645011609,134.35546195998805,-0.08539745882714556,38.17985834628094,False,3.15,2,12
1,343.6435459467291,388.8364044727141,-45.192858525985,-45.192858525985,True,3.2,2,12
2,302.8892797350492,247.2837663205621,55.60551341448706,10.412654888502061,True,3.2,2,12
3,154.42942214209162,154.63163552533888,-0.2022133832472548,10.210441505254806,True,3.2,2,12
4,172.9485762517061,300.9924514893973,-128.0438752376912,-117.83343373243639,True,3.2,2,12
5,377.8298039170303,237.93683734750468,139.8929665695256,22.059532837089222,True,3.2,2,12
6,223.41150787708662,203.60788500738926,19.803622869697364,41.863155706786586,True,3.2,2,12
7,208.7324332741817,364.73361039246265,-156.00117711828096,-114.13802141149438,True,3.2,2,12
8,358.3752012013114,219.70271289019388,138.67248831111755,24.53446689962317,True,3.2,2,12
9,200.81275833666604,186.62982792034634,14.182930416319692,38.71739731594286,True,3.2,2,12
10,192.35526002902674,336.6989931561557,-144.34373312712898,-105.62633581118612,True,3.2,2,12
11,333.90224691895554,208.88597247386613,125.01627444508941,19.389938633903284,True,3.2,2,12
12,210.439619926645,192.07078016176942,18.368839764875588,37.75877839877887,True,3.2,2,12
13,142.8368725315167,140.68867681756316,2.148195713953527,39.9069741127324,False,3.2,2,12
14,143.4420235723636,142.8466689251257,0.5953546472379116,40.50232875997031,False,3.2,2,12
15,141.34254457477624,141.1594512269678,0.18309334780843756,40.68542210777875,False,3.2,2,12
16,138.77717114222486,138.71889560607582,0.05827553614903991,40.74369764392779,False,3.2,2,12
17,124.67514452630495,124.68197004916208,-0.006825522857127453,40.73687212107066,False,3.2,2,12
18,111.93355511524044,111.97001372535674,-0.03645861011629847,40.70041351095436,False,3.2,2,12
19,110.83820046234102,110.90062281041557,-0.062422348074548495,40.637991162879814,False,3.2,2,12
20,107.9957202920501,108.05802771182026,-0.062307419770164074,40.57568374310965,False,3.2,2,12
21,123.77210229225804,123.83587329129324,-0.06377099903519934,40.51191274407445,False,3.2,2,12
22,129.76602605325556,129.83896637229577,-0.07294031904021381,40.43897242503424,False,3.2,2,12
23,132.76795387742894,132.83653629130302,-0.0685824138740827,40.370390011160154,False,3.2,2,12
24,134.21538616771386,134.27978727251457,-0.06440110480070871,40.305988906359445,False,3.2,2,12
1,158.50314572010907,158.55129368779754,-0.04814796768846463,-0.04814796768846463,True,1.4,3,12
2,155.5875812013029,155.2005276763154,0.38705352498749335,0.3389055572990287,True,1.4,3,12
3,117.53987570350206,117.41662268432783,0.12325301917422848,0.4621585764732572,True,1.4,3,12
4,126.9679012648414,126.92743622168337,0.04046504315803645,0.5026236196312936,True,1.4,3,12
5,157.90238197619894,157.4579418642115,0.44444011198743283,0.9470637316187265,True,1.4,3,12
6,155.00606431663257,154.7942795326229,0.21178478400966583,1.1588485156283923,True,1.4,3,12
7,152.4136560451378,152.322829373471,0.0908266716668038,1.249675187295196,True,1.4,3,12
8,148.8039656999684,148.3321980110409,0.47176768892748555,1.7214428762226817,True,1.4,3,12
9,140.96011668085495,140.73128484253806,0.2288318383168928,1.9502747145395745,True,1.4,3,12
10,140.32974009545734,140.21972253920723,0.11001755625011356,2.060292270789688,True,1.4,3,12
11,142.48619888697212,142.02400256513042,0.46219632184170223,2.5224885926313902,True,1.4,3,12
12,144.14730331340456,143.90582727914347,0.24147603426109754,2.763964626892488,True,1.4,3,12
13,149.99473925413966,149.81998995144323,0.1747493026964264,2.938713929588914,False,1.4,3,12
14,147.037916358144,146.90457587026438,0.1333404878796216,3.072054417468536,False,1.4,3,12
15,143.5756821090128,143.4726363696613,0.10304573935150074,3.1751001568200365,False,1.4,3,12
16,140.30137362481025,140.2188917505519,0.08248187425834885,3.2575820310783854,False,1.4,3,12
17,125.70939827137677,125.6420788312831,0.06731944009366941,3.324901471172055,False,1.4,3,12
18,112.67571909826819,112.62023308613155,0.055486012136640284,3.380387483308695,False,1.4,3,12
19,111.50634076879713,111.46046025974715,0.04588050904997942,3.4262679923586745,False,1.4,3,12
20,108.5621490354334,108.51293734290383,0.049211692529567586,3.475479684888242,False,1.4,3,12
21,124.32730428884173,124.27087142638062,0.0564328624611079,3.53191254734935,False,1.4,3,12
22,130.30424561983534,130.25009225819417,0.054153361641169795,3.58606590899052,False,1.4,3,12
23,133.2649806787761,133.21451250671993,0.05046817205618481,3.6365340810467046,False,1.4,3,12
24,134.67243143352135,134.6253243423257,0.047107091195641715,3.6836411722423463,False,1.4,3,12
1,158.50314572010907,158.82795799193562,-0.32481227182654493,-0.32481227182654493,True,1.45,3,12
2,155.5875812013029,155.2005276763154,0.38705352498749335,0.06224125316094842,True,1.45,3,12
3,117.53987570350206,117.41662268432783,0.12325301917422848,0.1854942723351769,True,1.45,3,12
4,126.9679012648414,127.13746485915061,-0.16956359430920998,0.015930678025966927,True,1.45,3,12
5,157.90238197619894,157.4579418642115,0.44444011198743283,0.46037079001339976,True,1.45,3,12
6,155.00606431663257,154.7942795326229,0.21178478400966583,0.6721555740230656,True,1.45,3,12
7,152.4136560451378,152.5857955908928,-0.17213954575498747,0.5000160282680781,True,1.45,3,12
8,148.8039656999684,148.3321980110409,0.47176768892748555,0.9717837171955637,True,1.45,3,12
9,140.96011668085495,140.73128484253806,0.2288318383168928,1.2006155555124565,True,1.45,3,12
10,140.32974009545734,140.46814187050248,-0.13840177504513917,1.0622137804673173,True,1.45,3,12
11,142.48619888697212,142.02400256513042,0.46219632184170223,1.5244101023090195,True,1.45,3,12
12,144.14730331340456,143.90582727914347,0.24147603426109754,1.765886136570117,True,1.45,3,12
13,149.99473925413966,149.81998995144323,0.1747493026964264,1.9406354392665435,False,1.45,3,12
14,147.037916358144,146.90457587026438,0.1333404878796216,2.073975927146165,False,1.45,3,12
15,143.5756821090128,143.4726363696613,0.10304573935150074,2.177021666497666,False,1.45,3,12
16,140.30137362481025,140.2188917505519,0.08248187425834885,2.2595035407560147,False,1.45,3,12
17,125.70939827137677,125.6420788312831,0.06731944009366941,2.326822980849684,False,1.45,3,12
18,112.67571909826819,112.62023308613155,0.055486012136640284,2.3823089929863244,False,1.45,3,12
19,111.50634076879713,111.46046025974715,0.04588050904997942,2.428189502036304,False,1.45,3,12
20,108.5621490354334,108.51293734290383,0.049211692529567586,2.4774011945658714,False,1.45,3,12
21,124.32730428884173,124.27087142638062,0.0564328624611079,2.5338340570269793,False,1.45,3,12
22,130.30424561983534,130.25009225819417,0.054153361641169795,2.587987418668149,False,1.45,3,12
23,133.2649806787761,133.21451250671993,0.05046817205618481,2.638455590724334,False,1.45,3,12
24,134.67243143352135,134.6253243423257,0.047107091195641715,2.6855626819199756,False,1.45,3,12
1,158.50314572010907,159.1046222960737,-0.6014765759646252,-0.6014765759646252,True,1.5,3,12
2,155.5875812013029,155.2005276763154,0.38705352498749335,-0.21442305097713188,True,1.5,3,12
3,117.53987570350206,117.41662268432783,0.12325301917422848,-0.0911700318029034,True,1.5,3,12
4,126.9679012648414,127.34749349661786,-0.3795922317764564,-0.4707622635793598,True,1.5,3,12
5,157.90238197619894,157.4579418642115,0.44444011198743283,-0.026322151591926968,True,1.5,3,12
6,155.00606431663257,154.7942795326229,0.21178478400966583,0.18546263241773886,True,1.5,3,12
7,152.4136560451378,152.84876180831455,-0.4351057631767503,-0.24964313075901146,True,1.5,3,12
8,148.8039656999684,148.3321980110409,0.47176768892748555,0.2221245581684741,True,1.5,3,12
9,140.96011668085495,140.73128484253806,0.2288318383168928,0.4509563964853669,True,1.5,3,12
10,140.32974009545734,140.71656120179773,-0.3868211063403919,0.06413529014497499,True,1.5,3,12
11,142.48619888697212,142.02400256513042,0.46219632184170223,0.5263316119866772,True,1.5,3,12
12,144.14730331340456,143.90582727914347,0.24147603426109754,0.7678076462477748,True,1.5,3,12
13,149.99473925413966,149.81998995144323,0.1747493026964264,0.9425569489442012,False,1.5,3,12
14,147.037916358144,146.90457587026438,0.1333404878796216,1.0758974368238228,False,1.5,3,12
15,143.5756821090128,143.4726363696613,0.10304573935150074,1.1789431761753235,False,1.5,3,12
16,140.30137362481025,140.2188917505519,0.08248187425834885,1.2614250504336724,False,1.5,3,12
17,125.70939827137677,125.6420788312831,0.06731944009366941,1.3287444905273418,False,1.5,3,12
18,112.67571909826819,112.62023308613155,0.055486012136640284,1.384230502663982,False,1.5,3,12
19,111.50634076879713,111.46046025974715,0.04588050904997942,1.4301110117139615,False,1.5,3,12
20,108.5621490354334,108.51293734290383,0.049211692529567586,1.479322704243529,False,1.5,3,12
21,124.32730428884173,124.27087142638062,0.0564328624611079,1.535755566704637,False,1.5,3,12
22,130.30424561983534,130.25009225819417,0.054153361641169795,1.5899089283458068,False,1.5,3,12
23,133.2649806787761,133.21451250671993,0.05046817205618481,1.6403771004019916,False,1.5,3,12
24,134.67243143352135,134.6253243423257,0.047107091195641715,1.6874841915976333,False,1.5,3,12
1,158.50314572010907,159.38128660021178,-0.8781408801027055,-0.8781408801027055,True,1.55,3,12
2,155.5875812013029,155.2005276763154,0.38705352498749335,-0.4910873551152122,True,1.55,3,12
3,117.53987570350206,117.41662268432783,0.12325301917422848,-0.3678343359409837,True,1.55,3,12
4,126.9679012648414,127.5575221340851,-0.5896208692437028,-0.9574552051846865,True,1.55,3,12
5,157.90238197619894,157.4579418642115,0.44444011198743283,-0.5130150931972537,True,1.55,3,12
6,155.00606431663257,154.7942795326229,0.21178478400966583,-0.30123030918758786,True,1.55,3,12
7,152.4136560451378,153.11172802573634,-0.6980719805985416,-0.9993022897861294,True,1.55,3,12
8,148.8039656999684,148.3321980110409,0.47176768892748555,-0.5275346008586439,True,1.55,3,12
9,140.96011668085495,140.73128484253806,0.2288318383168928,-0.2987027625417511,True,1.55,3,12
10,140.32974009545734,140.96498053309298,-0.6352404376356446,-0.9339432001773957,True,1.55,3,12
11,142.48619888697212,142.02400256513042,0.46219632184170223,-0.4717468783356935,True,1.55,3,12
12,144.14730331340456,143.90582727914347,0.24147603426109754,-0.23027084407459597,True,1.55,3,12
13,149.99473925413966,149.81998995144323,0.1747493026964264,-0.05552154137816956,False,1.55,3,12
14,147.037916358144,146.90457587026438,0.1333404878796216,0.07781894650145205,False,1.55,3,12
15,143.5756821090128,143.4726363696613,0.10304573935150074,0.1808646858529528,False,1.55,3,12
16,140.30137362481025,140.2188917505519,0.08248187425834885,0.26334656011130164,False,1.55,3,12
17,125.70939827137677,125.6420788312831,0.06731944009366941,0.33066600020497106,False,1.55,3,12
18,112.67571909826819,112.62023308613155,0.055486012136640284,0.38615201234161134,False,1.55,3,12
19,111.50634076879713,111.46046025974715,0.04588050904997942,0.43203252139159076,False,1.55,3,12
20,108.5621490354334,108.51293734290383,0.049211692529567586,0.48124421392115835,False,1.55,3,12
21,124.32730428884173,124.27087142638062,0.0564328624611079,0.5376770763822663,False,1.55,3,12
22,130.30424561983534,130.25009225819417,0.054153361641169795,0.591830438023436,False,1.55,3,12
23,133.2649806787761,133.21451250671993,0.05046817205618481,0.6422986100796209,False,1.55,3,12
24,134.67243143352135,134.6253243423257,0.047107091195641715,0.6894057012752626,False,1.55,3,12
1,158.50314572010907,159.6579509043499,-1.1548051842408142,-1.1548051842408142,True,1.6,3,12
2,156.73556543562478,155.2005276763154,1.5350377593093754,0.3802325750685611,True,1.6,3,12
3,117.25924950758444,117.41662268432783,-0.15737317674339124,0.22285939832516988,True,1.6,3,12
4,126.83673853067279,127.76755077155235,-0.9308122408795612,-0.7079528425543913,True,1.6,3,12
5,158.91962001847693,157.4579418642115,1.461678154265428,0.7537253117110367,True,1.6,3,12
6,154.57083391601927,154.7942795326229,-0.22344561660364093,0.5302796951073958,True,1.6,3,12
7,152.199891151528,153.3746942431581,-1.1748030916301104,-0.6445233965227146,True,1.6,3,12
8,149.76539762093276,148.3321980110409,1.433199609891858,0.7886762133691434,True,1.6,3,12
9,140.51420723023978,140.73128484253806,-0.21707761229828293,0.5715986010708605,True,1.6,3,12
10,140.10050475080146,141.21339986438824,-1.1128951135867737,-0.5412965125159133,True,1.6,3,12
11,143.35996287400235,142.02400256513042,1.3359603088719325,0.7946637963560192,True,1.6,3,12
12,143.6925860460167,143.90582727914347,-0.21324123312678012,0.5814225632292391,True,1.6,3,12
13,149.7401430453173,149.81998995144323,-0.07984690612593681,0.5015756571033023,False,1.6,3,12
14,146.8664140605526,146.90457587026438,-0.03816180971179506,0.46341384739150726,False,1.6,3,12
15,143.4518207571692,143.4726363696613,-0.0208156124921004,0.44259823489940686,False,1.6,3,12
16,140.20613791090304,140.2188917505519,-0.012753839648866006,0.42984439525054086,False,1.6,3,12
17,125.63361510484292,125.6420788312831,-0.00846372644018345,0.4213806688103574,False,1.6,3,12
18,112.61429255747295,112.62023308613155,-0.0059405286585985095,0.4154401401517589,False,1.6,3,12
19,111.45612604735355,111.46046025974715,-0.004334212393601433,0.41110592775815746,False,1.6,3,12
20,108.50872245304794,108.51293734290383,-0.0042148898558878045,0.40689103790226966,False,1.6,3,12
21,124.26639762587754,124.27087142638062,-0.004473800503077996,0.40241723739919166,False,1.6,3,12
22,130.24605544019897,130.25009225819417,-0.004036817995199726,0.39838041940399194,False,1.6,3,12
23,133.21093223265333,133.21451250671993,-0.0035802740665928923,0.39480014533739904,False,1.6,3,12
24,134.62211463901818,134.6253243423257,-0.0032097033075331183,0.3915904420298659,False,1.6,3,12
1,158.50314572010907,160.88814946545364,-2.3850037453445623,-2.3850037453445623,True,1.65,3,12
2,157.86439330638203,154.45098942156858,3.413403884813448,1.0284001394688858,True,1.65,3,12
3,116.95237885773585,117.19463969417359,-0.24226083643773677,0.786139303031149,True,1.65,3,12
4,126.70523827439759,128.59762003810528,-1.8923817637076894,-1.1062424606765404,True,1.65,3,12
5,159.10120469949385,156.62867839488996,2.472526304603889,1.3662838439273486,True,1.65,3,12
6,154.51987623222166,154.44261501906084,0.07726121316082413,1.4435450570881727,True,1.65,3,12
7,153.00963558898138,154.37102195448324,-1.3613863655018577,0.08215869158631506,True,1.65,3,12
8,149.59471140650015,147.4809117365627,2.113799669937464,2.195958361523779,True,1.65,3,12
9,140.34283054464345,140.37477113987012,-0.03194059522667203,2.164017766297107,True,1.65,3,12
10,140.7889746889739,142.12474652183522,-1.335771832861326,0.828245933435781,True,1.65,3,12
11,143.19741421257808,141.27253397214585,1.9248802404322305,2.7531261738680115,True,1.65,3,12
12,143.51767530564848,143.57441441749216,-0.05673911184368308,2.6963870620243284,True,1.65,3,12
13,149.63558615259683,149.61727067303252,0.01831547956430768,2.714702541588636,False,1.65,3,12
14,146.7978410141701,146.7688183887547,0.029022625415393577,2.7437251670040297,False,1.65,3,12
15,143.40248829022192,143.37308131259965,0.029406977622272734,2.7731321446263024,False,1.65,3,12
16,140.16299154379902,140.13029969077473,0.03269185302428923,2.8058239976505917,False,1.65,3,12
17,125.60162962103742,125.57539601609741,0.026233604940003374,2.832057602590595,False,1.65,3,12
18,112.58984233395418,112.5685921882875,0.02125014566668426,2.8533077482572793,False,1.65,3,12
19,111.43706158189873,111.41975363266754,0.017307949231195607,2.870615697488475,False,1.65,3,12
20,108.49370160484483,108.48057409446014,0.013127510384691732,2.8837432078731666,False,1.65,3,12
21,124.25453926425945,124.24513047237983,0.009408791879621958,2.8931519997527886,False,1.65,3,12
22,130.23394245277507,130.2236343769349,0.010308075840157471,2.903460075592946,False,1.65,3,12
23,133.19939268322278,133.1891742435904,0.010218439632382115,2.913678515225328,False,1.65,3,12
24,134.60843767740502,134.59515693848,0.01328073892503312,2.9269592541503613,False,1.65,3,12
1,158.50314572010907,165.25232899698796,-6.749183276878881,-6.749183276878881,True,1.7,3,12
2,162.3016255690234,154.45098942156858,7.850636147454821,1.1014528705759403,True,1.7,3,12
3,116.7075024942692,117.19463969417359,-0.48713719990438165,0.6143156706715587,True,1.7,3,12
4,126.59826830329695,131.99152775576204,-5.393259452465088,-4.778943781793529,True,1.7,3,12
5,164.2282721225667,156.62867839488996,7.599593727676734,2.820649945883204,True,1.7,3,12
6,153.75500664474933,154.44261501906084,-0.6876083743115089,2.1330415715716953,True,1.7,3,12
7,151.84316349041333,158.61115747087007,-6.767993980456737,-4.634952408885042,True,1.7,3,12
8,154.97534051844283,147.4809117365627,7.494428781880146,2.859476372995104,True,1.7,3,12
9,139.71061637751785,140.37477113987012,-0.6641547623522683,2.1953216106428357,True,1.7,3,12
10,139.7477326590065,146.06248918727212,-6.314756528265633,-4.119434917622797,True,1.7,3,12
11,147.89488801435215,141.27253397214585,6.622354042206297,2.5029191245834994,True,1.7,3,12
12,142.95803045363039,143.57441441749216,-0.6163839638617787,1.8865351607217207,True,1.7,3,12
13,149.39099789080572,149.61727067303252,-0.22627278222680047,1.6602623784949202,False,1.7,3,12
14,146.66416093610397,146.7688183887547,-0.10465745265074133,1.5556049258441789,False,1.7,3,12
15,143.31635025777518,143.37308131259965,-0.05673105482446772,1.4988738710197111,False,1.7,3,12
16,140.09306716297397,140.13029969077473,-0.03723252780076791,1.4616413432189432,False,1.7,3,12
17,125.5524842789448,125.57539601609741,-0.022911737152611522,1.4387296060663317,False,1.7,3,12
18,112.55368275364562,112.5685921882875,-0.014909434641879216,1.4238201714244525,False,1.7,3,12
19,111.40960916712373,111.41975363266754,-0.010144465543802994,1.4136757058806495,False,1.7,3,12
20,108.47245611128844,108.48057409446014,-0.008117983171700871,1.4055577227089486,False,1.7,3,12
21,124.23795807003302,124.24513047237983,-0.007172402346810713,1.398385320362138,False,1.7,3,12
22,130.2171212434511,130.2236343769349,-0.006513133483821321,1.3918721868783166,False,1.7,3,12
23,133.18342699443843,133.1891742435904,-0.005747249151966116,1.3861249377263505,False,1.7,3,12
24,134.58954439019516,134.59515693848,-0.0056125482848301544,1.3805123894415203,False,1.7,3,12
1,158.50314572010907,169.6165085285223,-11.113362808413228,-11.113362808413228,True,1.75,3,12
2,166.64385963209708,154.45098942156858,12.192870210528497,1.0795074021152686,True,1.75,3,12
3,116.7075024942692,117.19463969417359,-0.48713719990438165,0.592370202210887,True,1.75,3,12
4,126.59826830329695,135.3854354734188,-8.787167170121847,-8.19479696791096,True,1.75,3,12
5,168.4915336027591,156.62867839488996,11.862855207869131,3.668058239958171,True,1.75,3,12
6,153.75500664474933,154.44261501906084,-0.6876083743115089,2.980449865646662,True,1.75,3,12
7,151.84316349041333,162.85129298725687,-11.008129496843537,-8.027679631196875,True,1.75,3,12
8,159.1930104488267,147.4809117365627,11.712098712264009,3.6844190810671336,True,1.75,3,12
9,139.71061637751785,140.37477113987012,-0.6641547623522683,3.0202643187148652,True,1.75,3,12
10,139.7477326590065,150.00023185270902,-10.252499193702533,-7.232234874987668,True,1.75,3,12
11,151.56825400298052,141.27253397214585,10.295720030834673,3.0634851558470046,True,1.75,3,12
12,142.95803045363039,143.57441441749216,-0.6163839638617787,2.447101191985226,True,1.75,3,12
13,149.39099789080572,149.61727067303252,-0.22627278222680047,2.2208284097584254,False,1.75,3,12
14,146.66416093610397,146.7688183887547,-0.10465745265074133,2.116170957107684,False,1.75,3,12
15,143.31635025777518,143.37308131259965,-0.05673105482446772,2.0594399022832164,False,1.75,3,12
16,140.09306716297397,140.13029969077473,-0.03723252780076791,2.0222073744824485,False,1.75,3,12
17,125.5524842789448,125.57539601609741,-0.022911737152611522,1.999295637329837,False,1.75,3,12
18,112.55368275364562,112.5685921882875,-0.014909434641879216,1.9843862026879577,False,1.75,3,12
