support_state,trust_region_radius,target_candidate_coverage,candidate_coverage,absolute_coverage_gap,selected
post_promotion,0.07882096042321413,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.0790300493591501,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.0797067426107426,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.07979691684029701,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08232494525600288,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08338160893905121,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08373089291046795,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08376988306545874,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08563073339050216,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.0863280834884972,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08739182211500984,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08810726751026701,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.08906406330737202,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.09009304352703788,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.09079209982953583,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.09082921636928873,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.09180754925312289,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.09196848914242163,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.07234334992122303,0.997943797121316,0.7573680603152845,0.2405757368060315,False
post_promotion,0.07234170734364062,0.997943797121316,0.7546264564770391,0.2433173406442769,False
post_promotion,0.07234097212791019,0.997943797121316,0.7539410555174777,0.24400274160383828,False
post_promotion,0.07233964573734704,0.997943797121316,0.7498286497601097,0.24811514736120632,False
post_promotion,0.07233904545329284,0.997943797121316,0.748457847840987,0.24948594928032897,False
post_promotion,0.07233821298330026,0.997943797121316,0.7470870459218643,0.2508567511994517,False
post_promotion,0.0723363219377788,0.997943797121316,0.746401644962303,0.251542152159013,False
post_promotion,0.07233621718703397,0.997943797121316,0.7450308430431802,0.25291295407813574,False
post_promotion,0.07233571377310744,0.997943797121316,0.7436600411240576,0.2542837559972584,False
post_promotion,0.07233552141423634,0.997943797121316,0.7429746401644962,0.25496915695681976,False
post_promotion,0.07233515107836211,0.997943797121316,0.7402330363262508,0.25771076079506516,False
post_promotion,0.07233497274734597,0.997943797121316,0.7381768334475668,0.2597669636737492,False
post_promotion,0.07233479875261585,0.997943797121316,0.7374914324880055,0.26045236463331045,False
post_promotion,0.07233462893791008,0.997943797121316,0.7361206305688828,0.2618231665524332,False
post_promotion,0.07232066157962629,0.997943797121316,0.7354352296093215,0.2625085675119945,False
post_promotion,0.07232066157962608,0.997943797121316,0.7292666209732693,0.26867717614804665,False
post_promotion,0.07230791858667925,0.997943797121316,0.6915695681973955,0.3063742289239205,False
post_promotion,0.0723077056104871,0.997943797121316,0.6908841672378341,0.3070596298834819,False
post_promotion,0.0723067774152096,0.997943797121316,0.6901987662782728,0.30774503084304317,False
post_promotion,0.07230660962956638,0.997943797121316,0.6895133653187114,0.30843043180260454,False
post_promotion,0.07230626159114589,0.997943797121316,0.6888279643591501,0.3091158327621659,False
post_promotion,0.07230608102571062,0.997943797121316,0.686771761480466,0.31117203564084994,False
post_promotion,0.07230598903415948,0.997943797121316,0.6854009595613434,0.3125428375599726,False
post_promotion,0.07230589587445284,0.997943797121316,0.682659355723098,0.315284441398218,False
post_promotion,0.07230570596042592,0.997943797121316,0.67854694996573,0.31939684715558603,False
