grid_name,weekly_capacity,alpha,policy,category_value,promotion_count,total_discount_depth,maximum_weekly_promotions,binding_weeks,slot_utilization,active_product_count,active_product_set,supported_promoted_product_share,decision_horizon,washout_horizon,evaluation_horizon
common_0_30_w6,1,2.05,dynamic,2681.603416642903,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.05,myopic,2681.503430094293,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.1,dynamic,2696.060849795261,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.1,myopic,2695.964041916262,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.15,dynamic,2710.518282947619,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.15,myopic,2710.424653738232,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.2,dynamic,2724.9757160999757,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.2,myopic,2724.885265560201,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.24,dynamic,2736.541662621862,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.24,myopic,2736.453755017776,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.25,dynamic,2739.433149252334,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.25,myopic,2739.345877382171,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.3,dynamic,2753.8905824046915,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.3,myopic,2753.8064892041393,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.35,dynamic,2768.348015557049,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.35,myopic,2768.2671010261092,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.4,dynamic,2782.805448709407,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.4,myopic,2782.727712848078,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.45,dynamic,2797.262881861765,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.45,myopic,2797.188324670048,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.5,dynamic,2811.7203150141227,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.5,myopic,2811.504311406822,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.55,dynamic,2826.1777481664803,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.55,myopic,2825.9717071284163,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.6,dynamic,2840.6351813188385,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.6,myopic,2840.439102850011,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.65,dynamic,2855.0926144711952,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.65,myopic,2854.9064985716054,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.7,dynamic,2869.550047623554,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.7,myopic,2869.3738942932,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.75,dynamic,2884.007480775911,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.75,myopic,2883.8412900147955,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.8,dynamic,2898.4649139282687,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.8,myopic,2898.3086857363887,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.85,dynamic,2912.9223470806264,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.85,myopic,2912.7760814579833,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.9,dynamic,2927.3797802329846,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.9,myopic,2927.243477179579,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.95,dynamic,2941.8372133853422,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.95,myopic,2941.7108729011725,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.0,dynamic,2956.2946465377,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.0,myopic,2956.178268622767,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.05,dynamic,2970.752079690058,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.05,myopic,2970.645664344362,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.1,dynamic,2985.2095128424157,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.1,myopic,2985.113060065956,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.15,dynamic,2999.6669459947734,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.15,myopic,2999.5804557875504,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.2,dynamic,3014.1243791471306,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,3.2,myopic,3014.047851509146,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,1.2,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.2,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.25,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.25,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.3,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.3,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.35,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.35,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.4,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.4,myopic,2571.8892977085598,4,1.2,1,0,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.45,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,2,1.45,myopic,2576.704183392573,4,1.2,1,0,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.5,dynamic,2582.3491537260975,2,0.6,1,0,0.08333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.5,myopic,2581.5190690765867,4,1.2,1,0,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.55,dynamic,2586.764007765528,4,1.2,1,0,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.55,myopic,2586.3339547606,4,1.2,1,0,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.6,dynamic,2591.547353711919,4,1.2,1,0,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.6,myopic,2591.148840444613,4,1.2,1,0,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,2,1.65,dynamic,2596.4667442330697,7,2.0999999999999996,2,2,0.2916666666666667,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.65,myopic,2596.0149985296425,8,2.4,2,4,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.7,dynamic,2605.4279944988266,8,2.4,2,4,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.7,myopic,2605.0090386534234,8,2.4,2,4,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.75,dynamic,2614.413278849222,8,2.4,2,2,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.75,myopic,2614.0030787772043,8,2.4,2,4,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.8,dynamic,2623.40570037168,8,2.4,2,2,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.8,myopic,2622.9971189009843,8,2.4,2,4,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.85,dynamic,2632.3985557778055,8,2.4,2,2,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.85,myopic,2623.5297009570313,12,3.5999999999999996,2,4,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,1.9,dynamic,2641.3944542766585,8,2.4,2,1,0.3333333333333333,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,2,1.9,myopic,2638.0387837359613,12,3.5999999999999996,2,4,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,1.95,dynamic,2653.091114095945,12,3.5999999999999996,2,3,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,1.95,myopic,2652.547866514893,12,3.5999999999999996,2,4,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.0,dynamic,2667.5820441046344,12,3.5999999999999996,2,3,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.0,myopic,2667.056949293823,12,3.5999999999999996,2,4,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.05,dynamic,2682.0948806216506,12,3.5999999999999996,2,3,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.05,myopic,2681.5660320727534,12,3.5999999999999996,2,4,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.1,dynamic,2696.608726873774,12,3.5999999999999996,2,3,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.1,myopic,2696.0751148516842,12,3.5999999999999996,2,4,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.15,dynamic,2711.129514334419,12,3.5999999999999996,2,3,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.15,myopic,2706.224155533127,16,4.8,2,8,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.2,dynamic,2725.6503017950645,12,3.5999999999999996,2,3,0.5,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,2,2.2,myopic,2723.5711426872126,16,4.8,2,8,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.24,dynamic,2738.0151175413716,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.24,myopic,2737.4487324104816,16,4.8,2,8,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.25,dynamic,2741.486855908532,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.25,myopic,2740.918129841299,16,4.8,2,8,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.3,dynamic,2758.845547744333,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.3,myopic,2758.265116995385,16,4.8,2,8,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.35,dynamic,2776.2042395801327,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.35,myopic,2775.6121041494716,16,4.8,2,8,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.4,dynamic,2793.5629314159346,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.4,myopic,2792.959091303559,16,4.8,2,8,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.45,dynamic,2810.9216232517356,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.45,myopic,2791.3795378135555,20,6.0,2,8,0.8333333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,0.4,12,6,18
common_0_30_w6,2,2.5,dynamic,2828.2803150875357,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.5,myopic,2812.103139167837,20,6.0,2,8,0.8333333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,0.4,12,6,18
common_0_30_w6,2,2.55,dynamic,2845.6390069233366,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.55,myopic,2826.846100022845,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.6,dynamic,2862.9976987591376,16,4.8,2,6,0.6666666666666666,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,2,2.6,myopic,2851.6804031887573,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.65,dynamic,2882.017408744742,20,6.0,2,8,0.8333333333333334,5,1600066510|1600066590|3800000110|3800000120|3800000127,0.4,12,6,18
common_0_30_w6,2,2.65,myopic,2876.51470635467,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.7,dynamic,2903.3504937257862,20,6.0,2,8,0.8333333333333334,5,1600066510|1600066590|3800000110|3800000120|3800000127,0.4,12,6,18
common_0_30_w6,2,2.7,myopic,2901.349009520583,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.75,dynamic,2927.8400541288156,24,7.2,2,12,1.0,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,0.2857142857142857,12,6,18
common_0_30_w6,2,2.75,myopic,2926.1833126864954,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.8,dynamic,2953.2605522357717,24,7.2,2,12,1.0,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,0.2857142857142857,12,6,18
common_0_30_w6,2,2.8,myopic,2951.017615852408,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.85,dynamic,2978.6941993805285,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,2.85,myopic,2975.8519190183206,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.9,dynamic,3004.2495582655783,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,2.9,myopic,3000.6862221842334,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,2.95,dynamic,3029.804917150628,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,2.95,myopic,3025.5205253501463,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,3.0,dynamic,3055.360276035678,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,3.0,myopic,3050.3548285160587,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,3.05,dynamic,3080.9156349207283,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,3.05,myopic,3075.189131681971,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,3.1,dynamic,3106.470993805778,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,3.1,myopic,3100.023434847884,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,3.15,dynamic,3132.026352690828,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,3.15,myopic,3124.8577380137967,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,2,3.2,dynamic,3157.5817115758778,24,7.2,2,12,1.0,6,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127,0.3333333333333333,12,6,18
common_0_30_w6,2,3.2,myopic,3149.692041179709,24,7.2,2,12,1.0,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,0.3333333333333333,12,6,18
common_0_30_w6,3,1.2,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.2,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.25,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.25,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.3,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.3,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.35,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.35,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.4,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.4,myopic,2571.8892977085598,4,1.2,1,0,0.1111111111111111,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.45,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,3,1.45,myopic,2576.704183392573,4,1.2,1,0,0.1111111111111111,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.5,dynamic,2582.3491537260975,2,0.6,1,0,0.05555555555555555,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.5,myopic,2581.5190690765867,4,1.2,1,0,0.1111111111111111,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.55,dynamic,2586.764007765528,4,1.2,1,0,0.1111111111111111,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.55,myopic,2586.3339547606,4,1.2,1,0,0.1111111111111111,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.6,dynamic,2591.547353711919,4,1.2,1,0,0.1111111111111111,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.6,myopic,2591.148840444613,4,1.2,1,0,0.1111111111111111,1,3800000110,0.0,12,6,18
common_0_30_w6,3,1.65,dynamic,2596.4667442330697,7,2.0999999999999996,2,0,0.19444444444444445,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.65,myopic,2596.0149985296425,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.7,dynamic,2605.4279944988266,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.7,myopic,2605.0090386534234,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.75,dynamic,2614.413278849222,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.75,myopic,2614.0030787772043,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.8,dynamic,2623.40570037168,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.8,myopic,2622.9971189009843,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.85,dynamic,2632.3985557778055,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.85,myopic,2623.363493988565,12,3.5999999999999996,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,1.9,dynamic,2641.3944542766585,8,2.4,2,0,0.2222222222222222,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,3,1.9,myopic,2637.9002905722173,12,3.5999999999999996,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,1.95,dynamic,2653.091114095945,12,3.5999999999999996,2,0,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,1.95,myopic,2652.4370871558704,12,3.5999999999999996,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.0,dynamic,2667.5820441046344,12,3.5999999999999996,2,0,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.0,myopic,2666.9738837395225,12,3.5999999999999996,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.05,dynamic,2682.1072553878416,12,3.5999999999999996,3,1,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.05,myopic,2681.5106803231743,12,3.5999999999999996,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.1,dynamic,2696.6428770943266,12,3.5999999999999996,3,1,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.1,myopic,2696.0474769068273,12,3.5999999999999996,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.15,dynamic,2711.1798064741083,12,3.5999999999999996,3,2,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.15,myopic,2706.2242313929914,16,4.8,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,3,2.2,dynamic,2725.728957316457,12,3.5999999999999996,3,2,0.3333333333333333,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,3,2.2,myopic,2723.5989323517992,16,4.8,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,3,2.24,dynamic,2738.1633455041197,16,4.8,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,3,2.24,myopic,2737.4986931188455,16,4.8,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,3,2.25,dynamic,2741.639045545557,16,4.8,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,3,2.25,myopic,2740.973633310607,16,4.8,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,3,2.3,dynamic,2759.0199639599114,16,4.8,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
common_0_30_w6,3,2.3,myopic,2758.3483342694153,16,4.8,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,0.5,12,6,18
