alpha,scenario_id,scenario_weight,policy,discounted_profit,oracle_profit,regret,promotion_count,mean_promotion_depth,first_promotion_week,first_discount
1.5,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.55,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.55,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.55,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.6,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.6,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.6,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.65,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.65,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.65,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.7,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.7,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.7,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.75,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.75,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.75,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.8,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.8,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.8,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.85,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.85,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.85,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.9,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.9,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.9,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.95,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.95,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.95,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.0,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.0,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.0,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.05,8,0.03666666666666666,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.05,8,0.03666666666666666,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.05,8,0.03666666666666666,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.1,8,0.03666666666666666,myopic,208.88001835160247,209.32229021576353,0.44227186416105724,0,0.0,,0.0
2.1,8,0.03666666666666666,nominal_dynamic,208.88001835160247,209.32229021576353,0.44227186416105724,0,0.0,,0.0
2.1,8,0.03666666666666666,dro,208.88001835160247,209.32229021576353,0.44227186416105724,0,0.0,,0.0
2.15,8,0.03666666666666666,myopic,208.88001835160247,211.11169650472112,2.2316781531186507,0,0.0,,0.0
2.15,8,0.03666666666666666,nominal_dynamic,208.88001835160247,211.11169650472112,2.2316781531186507,0,0.0,,0.0
2.15,8,0.03666666666666666,dro,208.88001835160247,211.11169650472112,2.2316781531186507,0,0.0,,0.0
2.2,8,0.03666666666666666,myopic,215.43919730992639,215.43919730992639,0.0,4,0.3,1.0,0.3
2.2,8,0.03666666666666666,nominal_dynamic,210.4670227713697,215.43919730992639,4.972174538556686,1,0.3,12.0,0.0
2.2,8,0.03666666666666666,dro,208.88001835160247,215.43919730992639,6.559178958323912,0,0.0,,0.0
2.25,8,0.03666666666666666,myopic,220.4322482041269,220.4322482041269,0.0,4,0.3,1.0,0.3
2.25,8,0.03666666666666666,nominal_dynamic,220.37549781148854,220.4322482041269,0.05675039263834947,4,0.3,1.0,0.3
2.25,8,0.03666666666666666,dro,211.67509986265915,220.4322482041269,8.75714834146774,1,0.3,12.0,0.0
2.3,8,0.03666666666666666,myopic,225.4252990983274,225.4252990983274,0.0,4,0.3,1.0,0.3
2.3,8,0.03666666666666666,nominal_dynamic,225.34402031573086,225.4252990983274,0.08127878259654153,4,0.3,1.0,0.3
2.3,8,0.03666666666666666,dro,212.8831769539486,225.4252990983274,12.542122144378794,1,0.3,12.0,0.0
2.35,8,0.03666666666666666,myopic,230.4183499925279,230.4183499925279,0.0,4,0.3,1.0,0.3
2.35,8,0.03666666666666666,nominal_dynamic,230.31254281997323,230.4183499925279,0.10580717255467675,4,0.3,1.0,0.3
2.35,8,0.03666666666666666,dro,230.2035051344097,230.4183499925279,0.2148448581181981,4,0.3,3.0,0.0
2.4,8,0.03666666666666666,myopic,235.41140088672847,235.41140088672847,0.0,4,0.3,1.0,0.3
2.4,8,0.03666666666666666,nominal_dynamic,235.34672308058254,235.41140088672847,0.06467780614593721,4,0.3,1.0,0.3
2.4,8,0.03666666666666666,dro,235.1467503459406,235.41140088672847,0.2646505407878692,4,0.3,3.0,0.0
2.45,8,0.03666666666666666,myopic,240.40445178092904,240.40445178092904,0.0,4,0.3,1.0,0.3
2.45,8,0.03666666666666666,nominal_dynamic,240.32760199025176,240.40445178092904,0.07684979067727227,4,0.3,1.0,0.3
2.45,8,0.03666666666666666,dro,240.1703916538588,240.40445178092904,0.2340601270702507,4,0.3,1.0,0.3
2.5,8,0.03666666666666666,myopic,245.39750267512954,245.39750267512954,0.0,4,0.3,1.0,0.3
2.5,8,0.03666666666666666,nominal_dynamic,245.30848089992102,245.39750267512954,0.08902177520852206,4,0.3,1.0,0.3
2.5,8,0.03666666666666666,dro,245.12637053756993,245.39750267512954,0.2711321375596185,4,0.3,1.0,0.3
2.55,8,0.03666666666666666,myopic,250.39055356933,250.39055356933,0.0,4,0.3,1.0,0.3
2.55,8,0.03666666666666666,nominal_dynamic,250.28935980959014,250.39055356933,0.10119375973985711,4,0.3,1.0,0.3
2.55,8,0.03666666666666666,dro,250.08234942128098,250.39055356933,0.30820414804901475,4,0.3,1.0,0.3
2.6,8,0.03666666666666666,myopic,255.38360446353062,255.38360446353062,0.0,4,0.3,1.0,0.3
2.6,8,0.03666666666666666,nominal_dynamic,255.27023871925942,255.38360446353062,0.11336574427119217,4,0.3,1.0,0.3
2.6,8,0.03666666666666666,dro,255.1551553411851,255.38360446353062,0.2284491223455234,4,0.3,1.0,0.3
2.65,8,0.03666666666666666,myopic,260.3766553577311,260.3766553577311,0.0,4,0.3,1.0,0.3
2.65,8,0.03666666666666666,nominal_dynamic,260.2511176289286,260.3766553577311,0.1255377288024988,4,0.3,1.0,0.3
2.65,8,0.03666666666666666,dro,260.1236778454274,260.3766553577311,0.2529775123037439,4,0.3,1.0,0.3
2.7,8,0.03666666666666666,myopic,265.36970625193163,265.36970625193163,0.0,4,0.3,1.0,0.3
2.7,8,0.03666666666666666,nominal_dynamic,265.23199653859785,265.36970625193163,0.13770971333377702,4,0.3,1.0,0.3
2.7,8,0.03666666666666666,dro,265.09220034966984,265.36970625193163,0.27750590226179384,4,0.3,1.0,0.3
2.75,8,0.03666666666666666,myopic,270.36275714613214,270.36275714613214,0.0,4,0.3,1.0,0.3
2.75,8,0.03666666666666666,nominal_dynamic,270.212875448267,270.36275714613214,0.14988169786511207,4,0.3,1.0,0.3
2.75,8,0.03666666666666666,dro,270.0607228539121,270.36275714613214,0.3020342922200143,4,0.3,1.0,0.3
2.8,8,0.03666666666666666,myopic,275.3558080403327,275.3558080403327,0.0,4,0.3,1.0,0.3
2.8,8,0.03666666666666666,nominal_dynamic,275.19375435793626,275.3558080403327,0.16205368239644713,4,0.3,1.0,0.3
2.8,8,0.03666666666666666,dro,275.02924535815447,275.3558080403327,0.3265626821782348,4,0.3,1.0,0.3
2.85,8,0.03666666666666666,myopic,280.34885893453327,280.34885893453327,0.0,4,0.3,1.0,0.3
2.85,8,0.03666666666666666,nominal_dynamic,280.1746332676055,280.34885893453327,0.17422566692778219,4,0.3,1.0,0.3
2.85,8,0.03666666666666666,dro,279.9977678623968,280.34885893453327,0.3510910721364553,4,0.3,1.0,0.3
2.9,8,0.03666666666666666,myopic,285.3419098287337,285.3419098287337,0.0,4,0.3,1.0,0.3
2.9,8,0.03666666666666666,nominal_dynamic,285.15551217727466,285.3419098287337,0.1863976514590604,4,0.3,1.0,0.3
2.9,8,0.03666666666666666,dro,285.15551217727466,285.3419098287337,0.1863976514590604,4,0.3,1.0,0.3
2.95,8,0.03666666666666666,myopic,290.3349607229343,290.3349607229343,0.0,4,0.3,1.0,0.3
2.95,8,0.03666666666666666,nominal_dynamic,290.13639108694395,290.3349607229343,0.1985696359903386,4,0.3,1.0,0.3
2.95,8,0.03666666666666666,dro,290.13639108694395,290.3349607229343,0.1985696359903386,4,0.3,1.0,0.3
3.0,8,0.03666666666666666,myopic,295.3280116171348,295.3280116171348,0.0,4,0.3,1.0,0.3
3.0,8,0.03666666666666666,nominal_dynamic,295.1172699966131,295.3280116171348,0.21074162052167367,4,0.3,1.0,0.3
3.0,8,0.03666666666666666,dro,295.1172699966131,295.3280116171348,0.21074162052167367,4,0.3,1.0,0.3
0.0,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.0,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.0,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.05,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.05,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.05,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.1,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.1,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.1,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.15,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.15,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.15,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.2,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.2,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.2,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.25,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.25,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.25,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.3,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.3,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.3,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.35,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.35,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.35,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.4,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.4,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.4,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.45,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.45,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.45,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.5,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.5,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.5,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.55,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.55,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.55,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.6,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.6,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.6,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.65,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.65,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.65,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.7,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.7,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.7,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.75,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.75,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.75,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.8,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.8,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.8,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.85,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.85,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.85,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.9,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.9,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.9,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.95,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.95,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
0.95,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.0,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.0,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.0,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.05,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.05,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.05,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.1,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.1,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.1,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.15,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.15,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.15,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.2,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.2,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.2,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.25,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.25,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.25,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.3,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.3,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.3,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.35,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.35,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.35,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.4,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.4,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.4,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.45,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.45,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.45,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.5,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.5,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.5,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.55,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.55,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.55,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.6,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.6,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.6,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.65,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.65,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.65,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.7,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.7,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.7,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.75,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.75,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.75,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.8,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.8,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.8,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.85,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.85,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.85,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.9,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.9,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.9,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.95,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.95,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
1.95,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.0,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.0,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.0,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.05,9,0.028333333333333335,myopic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.05,9,0.028333333333333335,nominal_dynamic,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.05,9,0.028333333333333335,dro,208.88001835160247,208.88001835160247,0.0,0,0.0,,0.0
2.1,9,0.028333333333333335,myopic,208.88001835160247,209.04358845721748,0.1635701056150083,0,0.0,,0.0
2.1,9,0.028333333333333335,nominal_dynamic,208.88001835160247,209.04358845721748,0.1635701056150083,0,0.0,,0.0
2.1,9,0.028333333333333335,dro,208.88001835160247,209.04358845721748,0.1635701056150083,0,0.0,,0.0
2.15,9,0.028333333333333335,myopic,208.88001835160247,209.37613011648813,0.49611176488565434,0,0.0,,0.0
2.15,9,0.028333333333333335,nominal_dynamic,208.88001835160247,209.37613011648813,0.49611176488565434,0,0.0,,0.0
2.15,9,0.028333333333333335,dro,208.88001835160247,209.37613011648813,0.49611176488565434,0,0.0,,0.0
2.2,9,0.028333333333333335,myopic,207.38487252200912,210.53448595580215,3.1496134337930357,4,0.3,1.0,0.3
2.2,9,0.028333333333333335,nominal_dynamic,210.29892410642142,210.53448595580215,0.23556184938072988,1,0.3,12.0,0.0
2.2,9,0.028333333333333335,dro,208.88001835160247,210.53448595580215,1.6544676041996809,0,0.0,,0.0
2.25,9,0.028333333333333335,myopic,212.3247933312508,214.0685202658234,1.7437269345726065,4,0.3,1.0,0.3
2.25,9,0.028333333333333335,nominal_dynamic,214.0658686062963,214.0685202658234,0.002651659527089123,4,0.3,1.0,0.3
2.25,9,0.028333333333333335,dro,211.496034665258,214.0685202658234,2.572485600565386,1,0.3,12.0,0.0
2.3,9,0.028333333333333335,myopic,217.2647141404925,218.99888788583988,1.734173745347391,4,0.3,1.0,0.3
2.3,9,0.028333333333333335,nominal_dynamic,218.98406392473632,218.99888788583988,0.014823961103559213,4,0.3,1.0,0.3
2.3,9,0.028333333333333335,dro,212.69314522409462,218.99888788583988,6.305742661745256,1,0.3,12.0,0.0
2.35,9,0.028333333333333335,myopic,222.20463494973419,223.92925550585636,1.7246205561221757,4,0.3,1.0,0.3
2.35,9,0.028333333333333335,nominal_dynamic,223.90225924317636,223.92925550585636,0.026996262680000882,4,0.3,1.0,0.3
2.35,9,0.028333333333333335,dro,223.824890515727,223.92925550585636,0.10436499012936906,4,0.3,3.0,0.0
2.4,9,0.028333333333333335,myopic,227.1445557589759,228.85962312587284,1.7150673668969318,4,0.3,1.0,0.3
2.4,9,0.028333333333333335,nominal_dynamic,228.85962312587284,228.85962312587284,0.0,4,0.3,1.0,0.3
2.4,9,0.028333333333333335,dro,228.7155356148965,228.85962312587284,0.144087510976334,4,0.3,3.0,0.0
2.45,9,0.028333333333333335,myopic,232.0844765682176,233.78999074588933,1.7055141776717164,4,0.3,1.0,0.3
2.45,9,0.028333333333333335,nominal_dynamic,233.78999074588933,233.78999074588933,0.0,4,0.3,1.0,0.3
2.45,9,0.028333333333333335,dro,233.68069797821653,233.78999074588933,0.10929276767279816,4,0.3,1.0,0.3
2.5,9,0.028333333333333335,myopic,237.0243973774593,238.7203583659058,1.695960988446501,4,0.3,1.0,0.3
2.5,9,0.028333333333333335,nominal_dynamic,238.7203583659058,238.7203583659058,0.0,4,0.3,1.0,0.3
2.5,9,0.028333333333333335,dro,238.58651954200383,238.7203583659058,0.1338388239019821,4,0.3,1.0,0.3
2.55,9,0.028333333333333335,myopic,241.96431818670095,243.65072598592224,1.6864077992212856,4,0.3,1.0,0.3
2.55,9,0.028333333333333335,nominal_dynamic,243.65072598592224,243.65072598592224,0.0,4,0.3,1.0,0.3
2.55,9,0.028333333333333335,dro,243.49234110579107,243.65072598592224,0.15838488013116603,4,0.3,1.0,0.3
2.6,9,0.028333333333333335,myopic,246.9042389959427,248.58109360593878,1.6768546099960702,4,0.3,1.0,0.3
2.6,9,0.028333333333333335,nominal_dynamic,248.58109360593878,248.58109360593878,0.0,4,0.3,1.0,0.3
2.6,9,0.028333333333333335,dro,248.49323583537637,248.58109360593878,0.08785777056240818,4,0.3,1.0,0.3
2.65,9,0.028333333333333335,myopic,251.84415980518438,253.51146122595523,1.6673014207708547,4,0.3,1.0,0.3
2.65,9,0.028333333333333335,nominal_dynamic,253.51146122595523,253.51146122595523,0.0,4,0.3,1.0,0.3
2.65,9,0.028333333333333335,dro,253.4114311538164,253.51146122595523,0.10003007213882142,4,0.3,1.0,0.3
2.7,9,0.028333333333333335,myopic,256.78408061442616,258.44182884597177,1.657748231545611,4,0.3,1.0,0.3
2.7,9,0.028333333333333335,nominal_dynamic,258.44182884597177,258.44182884597177,0.0,4,0.3,1.0,0.3
2.7,9,0.028333333333333335,dro,258.32962647225645,258.44182884597177,0.11220237371531994,4,0.3,1.0,0.3
2.75,9,0.028333333333333335,myopic,261.7240014236678,263.37219646598817,1.648195042320367,4,0.3,1.0,0.3
2.75,9,0.028333333333333335,nominal_dynamic,263.37219646598817,263.37219646598817,0.0,4,0.3,1.0,0.3
2.75,9,0.028333333333333335,dro,263.24782179069643,263.37219646598817,0.12437467529173318,4,0.3,1.0,0.3
