upc,dynamic_profit,myopic_profit,vdo_contribution,alpha,capacity,washout_horizon
3800001611,420.799896737785,415.614945077534,5.184951660250988,2.63,2,12
1600066510,711.9298941713172,697.3086938419787,14.621200329338535,2.64,2,12
1600066590,543.7020226631382,543.6969364252642,0.005086237874024846,2.64,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.64,2,12
3800000110,222.69867635021546,222.69867541511988,9.350955849640741e-07,2.64,2,12
3800000120,621.5729720313842,610.5137379417816,11.059234089602569,2.64,2,12
3800000127,387.6521979416508,386.7478915159306,0.9043064257202218,2.64,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.64,2,12
3800001611,420.799896737785,416.6253428515345,4.1745538862504645,2.64,2,12
1600066510,714.8222417942046,700.0272513314201,14.79499046278454,2.65,2,12
1600066590,546.0599334893999,546.0720279495998,-0.012094460199932655,2.65,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.65,2,12
3800000110,222.8889492874368,222.8889483438148,9.436219841063576e-07,2.65,2,12
3800000120,624.6700647227038,613.50131532992,11.168749392783866,2.65,2,12
3800000127,389.24174906876203,388.30959372088745,0.9321553478745841,2.65,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.65,2,12
3800001611,420.799896737785,417.63574062553505,3.164156112249941,2.65,2,12
